,author,published_at,updated_at,like_count,text
101,@mrdg1523,2023-09-06T01:02:43Z,2023-09-06T01:02:43Z,0,flash look sound like nonce
102,@OGbigc,2023-09-05T23:36:19Z,2023-09-05T23:37:54Z,0,foreigner wokies garbage regardless personasoftware comment like ’ good than… garbage ’ pay… max free ’ bad
103,@EmmanuelDwomoh-ts5gh,2023-09-05T17:33:13Z,2023-09-05T17:33:13Z,0,download
104,@VicktorGalcar,2023-09-05T16:28:13Z,2023-09-05T16:28:13Z,0,company hire bad digital effects😢 everything look fake 😕
105,@stonehengemaca,2023-09-04T22:43:37Z,2023-09-04T22:43:37Z,1,cgi terrible
106,@stonehengemaca,2023-09-04T22:34:23Z,2023-09-04T22:34:23Z,0,person still movie attack woman come there zero mention behaviour cancel cancel culture lot
107,@user-un8kq4bo8p,2023-09-04T21:01:09Z,2023-09-04T21:01:09Z,0,ezra miller look retard way runs😅
108,@user-un8kq4bo8p,2023-09-04T20:53:21Z,2023-09-04T20:53:21Z,0,far bad flash ever bad actor select least grant augustin could play serious flash guy pretend he clark kent play flash waste million dollar bet ben afleck gal cadot shake head throughout film piece garbage
109,@human1424,2023-09-03T22:03:31Z,2023-09-03T22:03:31Z,2,movie flop badass batman old batman badass supergirl general zod bataction fine story behind phenomenal film watch
110,@LuisPerez-wh8rc,2023-09-03T21:16:25Z,2023-09-03T21:16:25Z,1,best dc movie ’ see long time may good batman movie everyone except joker
111,@marciamurray2777,2023-09-03T18:05:21Z,2023-09-03T18:05:21Z,0,new flash hbo im go watch may fall asleep like character though venom favorite lol
112,@oqcritic5337,2023-09-03T16:03:08Z,2023-09-03T16:03:08Z,0,ezra miller ruin usual
113,@levanceland,2023-09-03T14:37:48Z,2023-09-03T14:39:04Z,4,movie awesome flaw thoroughly enjoy dont know review unnecessarily harsh would recommend phase truly cool see unlike thing super hero movie
114,@tleon858,2023-09-03T00:04:44Z,2023-09-03T00:04:44Z,1,watch like funny superman crest individualize family shouldnt cousin crest variation
115,@user-vd4pj6ki3w,2023-09-02T22:53:07Z,2023-09-02T22:53:07Z,1,two great actor play batman michael keaton adam west watch michael keaton
116,@mckinniesmovies3598,2023-09-02T21:25:25Z,2023-09-02T21:25:25Z,0,
117,@joiedevie3901,2023-09-02T18:43:38Z,2023-09-02T23:53:33Z,1,ok movie never forgive dcu turn barry allen dweeb rendition far comic canon get also indicative dcu problem live action movie marvel create strong distinct personality type hero comic found screenwriter part work do make transition screen dc however milktoast homogeneity gardner fox jla dialog balloon could switch across character would never notice dc villain always interest hero make plot work movie need hero personality gal gadots wonder woman come head shoulder teammate reboot stick cartoon dc least show real talent
118,@mayurdighe2368,2023-09-02T15:31:00Z,2023-09-02T15:31:00Z,2,film poster lord hanumaan place wall flash house scene movie anyone notice जय हनुमान जय श्री राम
119,@mattyrobinson7782,2023-09-02T11:28:56Z,2023-09-02T11:28:56Z,0,superwomans good kill debut🤣 couldnt clark debut🤣
120,@neiljanverga2875,2023-09-02T11:25:59Z,2023-09-02T11:25:59Z,1,superman become transgender
