,author,published_at,updated_at,like_count,text
1151,strangelove,2023-11-07T15:35:57Z,2023-11-07T15:35:57Z,6,%95 of the comments are bots lmao 😂
1152,Cat NinjAx1,2023-11-07T15:32:49Z,2023-11-07T15:32:49Z,2,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1153,Jerryfromtheblock,2023-11-07T15:30:21Z,2023-11-07T15:30:21Z,1,I love how the fandom is regaining its positivity . the eviI right is being weededout
1154,Jerryfromtheblock,2023-11-07T15:30:17Z,2023-11-07T15:30:17Z,0,I love how the fandom is regaining its positivity . the eviI right is being weededout
1155,Jerryfromtheblock,2023-11-07T15:30:14Z,2023-11-07T15:30:14Z,3,I love how the fandom is regaining its positivity . the eviI right is being weededout
1156,Rainabby,2023-11-07T15:29:10Z,2023-11-07T15:29:10Z,8,I love how the fandom is regaining its positivity . the eviI right is being weededout
1157,Rainabby,2023-11-07T15:29:07Z,2023-11-07T15:29:07Z,0,I love how the fandom is regaining its positivity . the eviI right is being weededout
1158,Rainabby,2023-11-07T15:29:04Z,2023-11-07T15:29:04Z,0,I love how the fandom is regaining its positivity . the eviI right is being weededout
1159,Steve Vadeboncoeur,2023-11-07T15:27:39Z,2023-11-07T15:27:39Z,2,suspicious bot activity
1160,WillA,2023-11-07T15:20:56Z,2023-11-07T15:20:56Z,13,Lessons in Chemistry is amazing and The Marvels will be epic!! Brie Larson is dominating the zeitgeist🔥💪
1161,Pan Satyros,2023-11-07T14:41:16Z,2023-11-07T14:41:16Z,2,CULTURAL MARXISM IS SO COOL GUYS!
1162,Ardavazt Terterian,2023-11-07T14:38:14Z,2023-11-07T21:16:55Z,1,"nice. another cliche, unnecessary marvel movie which will be forgotten t-minus minutes after the release."
1163,Profesor Loreto,2023-11-07T14:30:41Z,2023-11-07T14:32:42Z,3,"Wooo clásico automático dentro del top 3 de las mejores peliculas de todos los tiempos. Temblando quedan Quantumania, los 4 Fantasticos y Linterna verde.
Que grande Marvel que genialidad, que brillante, exquisito. Pensé que lo de Capitana Marvel 1 era insuperable y salen con esto❤
Wooo y recontra wooo. No solo espero que se convierta, esta joya, esta pelicula dulce (pelicula de miel), en una obra de culto... Estoy seguro que será como una religión un caso de estudio. La peli que impondrá records en taquilla, en la villa, en la silla,maravilla,sos ladilla. Estoy seguro que todas las expectativas - y más - que tienen de esta miel de peli se les van a cumplir.
Todo el mundo hablará de ustedes muchachos... No queda más que decir: Gracias Disney, Gracias Marvel, Gracias Brie Larson y las otras chicas (que me vale un guevo quienes son) que coprotagonizan tú dulce peli."
1164,ArkanasRevenge,2023-11-07T13:21:55Z,2023-11-07T13:21:55Z,0,Blue Marvel Galactus Shiar Empire LETS GOOOOOOOO
1165,ArkanasRevenge,2023-11-07T13:20:22Z,2023-11-07T13:20:22Z,0,rac ist and big 0ts are being weededout!. fandom will be great again!
1166,Sam Alex,2023-11-07T13:20:21Z,2023-11-07T13:20:21Z,1,They are making films that are very thematically and visually masculine that should appeal to males but stuffing them full of women and feminism. Of course they will flop.
1167,CaliMike,2023-11-07T12:52:24Z,2023-11-07T12:52:24Z,0,Echo is proof Marvel is making content for the diverse and incIusive world. They will continue weeding out the eviI right
1168,CaliMike,2023-11-07T12:51:44Z,2023-11-07T12:51:44Z,0,Marvel is weedingout the raycist cost and big0ts I love it
1169,Hayaller,2023-11-07T12:50:54Z,2023-11-07T12:50:54Z,0,"keşke wanda ile bir film çekseler ya ve wanda en güçlüsü kimse bunu değiştiremez , tabi thorun da biraz ciddi gücünü görsem belki biraz değişir."
1170,CaliMike,2023-11-07T12:48:26Z,2023-11-07T12:48:26Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1171,CaliMike,2023-11-07T12:48:22Z,2023-11-07T12:48:22Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1172,CaliMike,2023-11-07T12:48:19Z,2023-11-07T12:48:19Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1173,CaliMike,2023-11-07T12:48:07Z,2023-11-07T12:48:07Z,0,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.
1174,CaliMike,2023-11-07T12:48:04Z,2023-11-07T12:48:04Z,0,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.
1175,CaliMike,2023-11-07T12:47:58Z,2023-11-07T12:47:58Z,0,I'm not surprised Apple+ raised the price. Brie Larson is amazing as Elizabeth Zott and Lessons in Chemistry will probably win the Emmy.
1176,CaliMike,2023-11-07T12:47:52Z,2023-11-07T12:47:52Z,0,LETS GOOOOOOOOO 3 DAYS!
1177,Livepool,2023-11-07T12:36:17Z,2023-11-07T12:36:17Z,3,Lessons in Chemistry in October and The Marvels in November Brie Larson is taking over my life!!
1178,Livepool,2023-11-07T12:36:14Z,2023-11-07T12:36:14Z,0,Lessons in Chemistry in October and The Marvels in November Brie Larson is taking over my life!!
1179,Livepool,2023-11-07T12:36:10Z,2023-11-07T12:36:10Z,0,Lessons in Chemistry in October and The Marvels in November Brie Larson is taking over my life!!
1180,Livepool,2023-11-07T12:34:21Z,2023-11-07T12:34:21Z,0,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)"
1181,Livepool,2023-11-07T12:33:57Z,2023-11-07T12:33:57Z,0,I love that the Marvel Universe is becomeing more diverse and incIusive to wed the eviI r acist and big ots from the fandom. you know who they are
1182,blakshaolyn,2023-11-07T12:32:25Z,2023-11-07T12:32:25Z,3,"It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)"
1183,blakshaolyn,2023-11-07T12:31:55Z,2023-11-07T12:31:55Z,15,"./🌟💙“Marvel has always been and always will be a reflection of the world right outside our window. That world may change and evolve, but the one thing that will never change is the way we tell our stories of heroism. Those stories have room for everyone, regardless of their race, gender or color of their skin. The only things we don’t have room for are hatred, intolerance and bigotry.” --S T A N L E E (Creator of the Marvel Universe)💙,🌟,.,"
1184,Jerryfromtheblock,2023-11-07T12:26:38Z,2023-11-07T12:26:38Z,12,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1185,Jerryfromtheblock,2023-11-07T12:26:24Z,2023-11-07T12:26:24Z,0,raicist big0ts and hatemongers find another fandom because Marvel is only going to become more diverse and inclusve
1186,Jerryfromtheblock,2023-11-07T12:25:07Z,2023-11-07T12:25:07Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1187,THE MOB TAKES THE 5TH,2023-11-07T12:22:27Z,2023-11-07T12:22:27Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1188,THE MOB TAKES THE 5TH,2023-11-07T12:22:22Z,2023-11-07T12:22:22Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1189,THE MOB TAKES THE 5TH,2023-11-07T12:22:19Z,2023-11-07T12:22:19Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1190,Firenity,2023-11-07T12:19:02Z,2023-11-07T12:19:02Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1191,Firenity,2023-11-07T12:18:58Z,2023-11-07T12:18:58Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1192,Firenity,2023-11-07T12:18:55Z,2023-11-07T12:18:55Z,1,I love that Marvel is weedingout the ra cist and big ots form the fandom
1193,Aspen1,2023-11-07T12:17:15Z,2023-11-07T12:17:15Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1194,Aspen1,2023-11-07T12:16:24Z,2023-11-07T12:16:24Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1195,Aspen1,2023-11-07T12:16:20Z,2023-11-07T12:16:20Z,2,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1196,Aspen1,2023-11-07T12:16:09Z,2023-11-07T12:16:09Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1197,NooR_HossaiN ,2023-11-07T12:04:24Z,2023-11-07T12:04:24Z,0,Don't judge a book by it's cover.  Why is everyone hating it.😢❤😅😅
1198,NooR_HossaiN ,2023-11-07T12:04:24Z,2023-11-07T12:04:24Z,0,Don't judge a book by it's cover.  Why is everyone hating it.😢❤😅😅
1199,NooR_HossaiN ,2023-11-07T12:04:11Z,2023-11-07T12:04:11Z,0,Don't judge a book by it's cover.  Why is everyone hating it.😢❤😅😅
1200,Md. Masoom Ashraf,2023-11-07T11:25:39Z,2023-11-07T11:25:39Z,0,I am going to watch black panther movie again 😁
1201,Sturm,2023-11-07T11:22:52Z,2023-11-07T11:22:52Z,0,This kind of movies are the reason why Youtube disabled the dislike button.
1202,Adhisetyorahman Wardanu,2023-11-07T11:16:00Z,2023-11-07T11:16:00Z,1,Nope 👍
1203,entertainment joyner,2023-11-07T10:57:56Z,2023-11-07T10:57:56Z,6,"""You took everything from me"" becoming basic must have lines on every movie with a villain. scriptwriters totally have a wonderful ideas inside their heads thesedays"
1204,Filip Eagle,2023-11-07T10:38:23Z,2023-11-07T10:38:23Z,26,I have a feeling that at the end we're going to see one particular character that we thought was long gone
1205,토미베스트,2023-11-07T10:37:07Z,2023-11-07T10:37:07Z,0,이 영화는 왜 만든 것입니까? 목적이 뭐죠? 망할려고? 😅😅😅😅😅😅😅😅😅
1206,♡ 𝔻𝕣𝕖𝕒𝕞𝕗𝕪𝕣𝕖𝕤 ♡,2023-11-07T10:24:17Z,2023-11-07T10:24:17Z,0,Captain Marvel is the best superhero in the entirety of marvel. I don’t know why men are acting like babies becuz a woman is a superhero.
1207,Bruno Hrvman,2023-11-07T10:19:09Z,2023-11-07T10:19:09Z,0,The MCU ends with Endgame
1208,SANKET DHAPATKAR,2023-11-07T09:57:50Z,2023-11-07T09:57:50Z,0,BIG FLOP! TRASH MOVIE IK BEFORE EVEN I’ve SEEN IT!
1209,Abdulaziz Kodirov,2023-11-07T09:42:19Z,2023-11-07T09:42:19Z,0,Can’t wait to see this movie flop hard 😂
1210,Avatar MEDS,2023-11-07T08:54:00Z,2023-11-07T08:54:00Z,1,"Buenas, no veo la cantidad de dislike 😅, porque será?
Pero no importa, dejo mi dislike y no la iré a ver. Es más ni siquiera la veré en versión pirata. Es más no he visto ni la primera en la tv gratis. 😅."
1211,Realty of Islam02,2023-11-07T08:33:37Z,2023-11-07T08:33:37Z,0,Nice
1212,MusicInfected,2023-11-07T08:29:04Z,2023-11-07T08:29:04Z,8,This.. will...fail... so hard.
1213,Yogesh K,2023-11-07T07:26:42Z,2023-11-07T07:26:42Z,0,Happy Women's day 🎉
1214,naponroy,2023-11-07T06:40:00Z,2023-11-07T06:40:00Z,1,"hmm.... -305,592 (dislikes) as of Nov. 7th. Pretty standard ratio."
1215,Richard Wilson,2023-11-07T06:27:40Z,2023-11-07T06:27:40Z,0,Imust see this movie.
1216,Govna2104,2023-11-07T04:58:40Z,2023-11-07T04:58:40Z,0,Intergalatic was simulataneously very well and also shittily used
1217,Steve Vadeboncoeur,2023-11-07T03:55:33Z,2023-11-07T03:55:33Z,13,Box Office Pro: 'The Marvels' Could Be Disney's Next Bomb
1218,Drednaut505,2023-11-07T03:54:40Z,2023-11-07T03:54:40Z,3,This Is Why 'The Marvels' Is Destined To Flop
1219,Janna Kennels,2023-11-07T03:47:29Z,2023-11-07T03:47:29Z,0,"This is going to be awesome because of all the women and BIPOCs. Thanks, Marvel."
1220,DB Flexer,2023-11-07T03:46:21Z,2023-11-07T03:46:21Z,0,"I see there's some childish, immature, goofiness in this film that I don't care for. I'll wait for this to show up on Amazon."
1221,YmazingMeh 3000,2023-11-07T03:39:29Z,2023-11-07T03:39:29Z,16,"I have mixed feelings about the movie. I’m honestly worried given the current state of the franchise. I don’t really like the CGI of the movie, or the writing. It feels very out of place. Hopefully it redeems Fury after Secret Invasion. Otherwise, the MCU is truly in shambles. Not that I’m complaining, just saying Marvel needs to change."
1222,Rob RVA,2023-11-07T03:32:47Z,2023-11-07T03:32:47Z,3,FLOP
1223,Mike Ramirez,2023-11-07T03:07:35Z,2023-11-07T03:07:35Z,2,This is an intergalactic flop...
1224,J,2023-11-07T03:03:59Z,2023-11-07T03:03:59Z,3,I wouldn't wish this movie on Hamas.
1225,Mannyy,2023-11-07T03:02:05Z,2023-11-07T03:02:05Z,1,"Before I watching the trailer everyone laugh because I said "" I bet it's another woman power movie"" like black panther and most these days are making it about the woman the hero like cmon let's slow down on all this already,  Marvel loosing alot of fans"
1226,Huskies For Life,2023-11-07T03:01:58Z,2023-11-07T03:01:58Z,3,This movie looks just terrrrrrrrrrrrrrible
1227,Pete,2023-11-07T03:00:10Z,2023-11-07T03:00:10Z,15,I couldn’t be less excited. I don’t even know why I clicked on this
1228,Steve Vadeboncoeur,2023-11-07T02:59:41Z,2023-11-07T02:59:41Z,8,The Marvels Predicted to Flop According to forecasts by Box Office Pro
1229,JGBurqueno,2023-11-07T02:59:11Z,2023-11-07T02:59:11Z,2,🗑🚮🗑🚮🗑🚮
1230,Matt Wiggins,2023-11-07T02:58:08Z,2023-11-07T02:58:08Z,2,"Superhero fatigue is real.  Marvel lost me after Endgame.  Basically do comedy (ala guardians) or move on, or give it a rest for a few years.  But nah, I'm done for now.  I'll check back in in a decade."
1231,Ryan,2023-11-07T02:57:39Z,2023-11-07T02:58:44Z,1,"lol even the “bad guy” is a woman. Pretty soon, Samuel L Jackson will be the only man on set 😂

Hard pass for me, just like everything else that’s been launched since No way home."
1232,Gabagool,2023-11-07T02:56:29Z,2023-11-07T02:56:29Z,10,It’s gonna bomb
1233,Drednaut505,2023-11-07T02:47:38Z,2023-11-07T02:47:38Z,7,hollywood clowns are just as bright and just as talented as regular clowns
1234,UFO VIDEO,2023-11-07T02:47:16Z,2023-11-07T02:47:54Z,0,"I really disliked Captain Marvel (it was annoying for a variety of reasons like the villain being awful) and I think this villain looks awful too, but I kinda wanna see this movie now, when beforehand I had zero interest. So good job preview. Pat on the back. I just hope it's better than Secret Invasion."
1235,Steven Bun,2023-11-07T02:45:49Z,2023-11-07T02:45:49Z,0,The only thing motivated me is kamala khan 😍😍
1236,Michael Sparrow,2023-11-07T02:42:46Z,2023-11-07T02:42:46Z,1,This looks like it could be the best movie out of the whole MCU.
1237,Steve Vadeboncoeur,2023-11-07T02:42:17Z,2023-11-07T02:42:17Z,4,brie being replaced by better more diverse superkarens is a win for the fans and the franchise.  Diversity is what brie is all about
1238,Sara,2023-11-07T02:19:37Z,2023-11-07T02:19:37Z,2,"I’m excited to see Iman Vellani! A normal girl in this massive  project! 😍 
Haters pls don’t comment or watch this. 
Girls please bring the energy you brought to the Barbie movie  into this!! Movies like this won’t work unless y’all watch it!"
1239,somers peat,2023-11-07T02:05:05Z,2023-11-07T02:05:05Z,2,Holy hell this is some like girl power rangers or something
1240,Samuel Torres Jr,2023-11-07T01:42:50Z,2023-11-07T01:42:50Z,0,Marvel is catching LLLLLLLLL’s
1241,John Smith,2023-11-07T01:25:41Z,2023-11-07T01:25:41Z,2,Whoever it was that's connected to this should be fired immediately
1242,Dennis DuFrane,2023-11-07T01:25:30Z,2023-11-07T01:25:30Z,2,Flop
1243,FF Forsyth,2023-11-07T01:24:59Z,2023-11-07T01:24:59Z,2,Hell no!
1244,Phoe Arwenien,2023-11-07T01:20:16Z,2023-11-07T01:26:44Z,0,"It looks intersting visually, but kind of boring plot wise. It doesn't seem to have a character arc of any kind. Just typical villain and fighting."
1245,Steve Vadeboncoeur,2023-11-07T01:16:05Z,2023-11-07T01:16:05Z,2,The Marvels staring Ms. Marvel and Monica Rambeau. this already sounds like a good movie because the week whyte women is phased out
1246,Drednaut505,2023-11-07T01:15:23Z,2023-11-07T01:15:23Z,2,Marvel EXPOSED! Disney is in Full PANIC Mode | deploy the brie bots
1247,란,2023-11-07T01:05:03Z,2023-11-07T01:06:05Z,2,Park Seo Jun @ 1:37 ❤ can't wait!!!
1248,Elsia,2023-11-07T01:01:42Z,2023-11-07T01:01:42Z,4,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1249,Elsia,2023-11-07T01:01:39Z,2023-11-07T01:01:39Z,3,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1250,Elsia,2023-11-07T01:01:35Z,2023-11-07T01:01:35Z,3,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1251,Elsia,2023-11-07T01:01:31Z,2023-11-07T01:01:31Z,0,Brie Larson in the Zero Suit💙🔥
1252,Elsia,2023-11-07T01:01:13Z,2023-11-07T01:01:13Z,7,BossLogic's poster for Metroid is perfection. Brie Larson is Samus Aran
1253,Elsia,2023-11-07T01:00:49Z,2023-11-07T01:00:49Z,7,Brie Larson is perfect Samus
1254,Sumit Shakya,2023-11-07T00:43:01Z,2023-11-07T00:43:01Z,0,We don't care
1255,Drednaut505,2023-11-07T00:41:46Z,2023-11-07T00:41:46Z,2,does brie Larson has a problem with Depression & Substance Abuse?
1256,Antonio Eaton,2023-11-07T00:35:33Z,2023-11-07T00:35:33Z,1,I like this trailer far better than the others. I like how they trying to make Captain marvel more relatable and took out all those OMGs. The villain feels like Ronan and Guardian barley squeezed by with that type of villain
1257,ㅋㅋㅋ,2023-11-07T00:03:56Z,2023-11-07T00:03:56Z,0,What are the odds that Spy x Family: Code White will top the box office? Or even this movie? Chances are 99.99%
1258,Steve Vadeboncoeur,2023-11-06T23:42:14Z,2023-11-06T23:42:14Z,3,The Marvels Predicted to Flop According to forecasts by Box Office Pro
1259,flying hawlucha,2023-11-06T23:36:28Z,2023-11-06T23:36:28Z,6,can’t say anyone felt hyped even before it was announced
1260,Checkboxxx Productions,2023-11-06T23:35:49Z,2023-11-06T23:35:49Z,1,Nope
1261,Shariffah Atikah,2023-11-06T23:17:43Z,2023-11-06T23:17:43Z,0,"We are boycotting disney, right?"
1262,Drednaut505,2023-11-06T23:13:30Z,2023-11-06T23:13:30Z,3,"Hopefully this will be the last we see Brie on the big screen, considering Disney will probably not use her again as they are distancing themselves from feminist agendas"
1263,neversayjello,2023-11-06T22:56:56Z,2023-11-06T22:56:56Z,0,Who is the villain? Jesus
1264,Tyson Eaton,2023-11-06T22:51:23Z,2023-11-06T22:51:23Z,3,This is clearly gonna flop
1265,5TAR-4ORCE,2023-11-06T22:46:39Z,2023-11-06T22:46:39Z,5,Samuel L Jackson and Brie Larson are my favorite IRL duo
1266,5TAR-4ORCE,2023-11-06T22:46:18Z,2023-11-06T22:46:18Z,17,I love that Samuel L Jackson and Brie Larson are best friend IRL
1267,5TAR-4ORCE,2023-11-06T22:45:48Z,2023-11-06T22:45:48Z,0,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1268,Saeed Jbara,2023-11-06T22:33:38Z,2023-11-06T22:33:38Z,2,feminist.
1269,Steve Vadeboncoeur,2023-11-06T22:21:00Z,2023-11-06T22:21:00Z,2,Recent reports suggest Brie Larson is disillusioned with her role as Captain Marvel and intends to step down from the role after The Marvels releases
1270,Chimpa,2023-11-06T21:48:22Z,2023-11-06T21:48:22Z,2,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1271,Chimpa,2023-11-06T21:48:19Z,2023-11-06T21:48:19Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1272,Chimpa,2023-11-06T21:48:16Z,2023-11-06T21:48:16Z,1,Echo is another great example of Marvel becoming more diverse to weedout the raycist
1273,Chimpa,2023-11-06T21:47:36Z,2023-11-06T21:47:36Z,2,I love that Marvel is weeding out the /nceI dudes from the fandom
1274,Steve Vadeboncoeur,2023-11-06T21:41:57Z,2023-11-06T21:41:57Z,2,Disney ABANDONS The Marvels! Captain Marvel 2 Has WORST Screenings In MCU History!
1275,Demonal Devicue,2023-11-06T21:35:12Z,2023-11-06T21:35:12Z,1,"This movie is too good 
We marvel fan does not deserve to watch this👀"
1276,Dwarfus twa,2023-11-06T21:34:28Z,2023-11-06T21:34:28Z,4,Marvel feels like they dont even have writers anymore
1277,Lou Barron,2023-11-06T21:19:22Z,2023-11-06T21:19:22Z,3,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1278,Vanessa Gomes Silva,2023-11-06T21:08:00Z,2023-11-06T21:08:00Z,5,Muito bom gostei muito parabéns pelo o trabalho
1279,infinity,2023-11-06T20:56:22Z,2023-11-06T20:56:22Z,0,too much of female leads are there feels disconnected
1280,Steve Vadeboncoeur,2023-11-06T20:45:05Z,2023-11-06T20:45:05Z,2,Everyone HATES The Marvels! New box office projection has movie performing WORSE than we thought!
1281,Logical,2023-11-06T20:45:02Z,2023-11-06T20:45:02Z,31,The downfall continues
1282,Drednaut505,2023-11-06T20:42:20Z,2023-11-06T20:42:20Z,3,"The Marvels DISASTER Gets Worse! MASSIVE Budget Revealed, Brie Larson Takes Back Seat"
1283,Living Laser,2023-11-06T20:41:32Z,2023-11-06T20:41:32Z,3,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1284,Living Laser,2023-11-06T20:41:28Z,2023-11-06T20:41:28Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1285,Living Laser,2023-11-06T20:41:23Z,2023-11-06T20:41:23Z,24,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1286,Living Laser,2023-11-06T20:41:10Z,2023-11-06T20:41:10Z,3,".When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1287,Living Laser,2023-11-06T20:41:02Z,2023-11-06T20:41:02Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1288,Steve Vadeboncoeur,2023-11-06T20:38:30Z,2023-11-06T20:38:30Z,3,Box Office Pro: 'The Marvels' Could Be Disney's Next Bomb
1289,Drednaut505,2023-11-06T20:37:57Z,2023-11-06T20:37:57Z,2,I'm suprised that hollywood clowns like brie did not graduate from clown school.  This is a huge disconnect for the American population and the clowns
1290,MexeM,2023-11-06T20:33:08Z,2023-11-06T20:33:08Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1291,MexeM,2023-11-06T20:32:55Z,2023-11-06T20:32:55Z,0,4 DAYS!!!!
1292,MexeM,2023-11-06T20:32:50Z,2023-11-06T20:32:50Z,0,IMAX LETS GO IMAX LETS GO
1293,MexeM,2023-11-06T20:32:40Z,2023-11-06T20:32:40Z,0,LETS GO
1294,MexeM,2023-11-06T20:32:35Z,2023-11-06T20:32:35Z,0,4 DAYS !
1295,Emil Petrov,2023-11-06T20:15:47Z,2023-11-06T20:15:47Z,1,"Is it me or are the comments botted? 
Some seem to repeat word for word with a point added before. (probably to avoid youtube's agorithm) 
And also a lot of the user names are weird."
1296,CLoRed,2023-11-06T20:13:58Z,2023-11-06T20:13:58Z,4,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1297,CLoRed,2023-11-06T20:13:53Z,2023-11-06T20:13:53Z,1,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1298,Toky Spark,2023-11-06T20:08:06Z,2023-11-06T20:08:06Z,5,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1299,Toky Spark,2023-11-06T20:08:02Z,2023-11-06T20:08:02Z,8,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1300,Toky Spark,2023-11-06T20:07:26Z,2023-11-06T20:07:26Z,4,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1301,Drednaut505,2023-11-06T19:37:18Z,2023-11-06T19:37:18Z,4,brie being replaced by better more diverse superkarens is a win for the fans and the franchise.  Diversity is what brie is all about
1302,Steve Vadeboncoeur,2023-11-06T19:35:39Z,2023-11-06T19:35:39Z,7,This Is Why 'The Marvels' Is Destined To Flop
1303,Maga is a lie promoting Racism Bigotry and Hate,2023-11-06T19:34:41Z,2023-11-06T19:34:41Z,16,"When Beastie says ''DONT YOU TELL ME TO SMILE''   😱 
🙌Most epic clap back of all time!
the chuds can never listen to this song again 🤣"
1304,Maga is a lie promoting Racism Bigotry and Hate,2023-11-06T19:29:45Z,2023-11-06T19:29:45Z,4,Brie Larson has transcended acting. She has become an icon and symbol or freedom.
1305,Rodrigo Pereira,2023-11-06T19:29:05Z,2023-11-06T19:29:05Z,1,Show muito bom esse filme
1306,Maga is a lie promoting Racism Bigotry and Hate,2023-11-06T19:29:00Z,2023-11-06T19:29:00Z,17,the way Brie lives rent free in the troIIs minds is iconic indeed.
1307,Maga is a lie promoting Racism Bigotry and Hate,2023-11-06T19:28:23Z,2023-11-06T19:28:23Z,2,Brie Larson in the Zero suit 🤩💙
1308,Lanzo,2023-11-06T19:22:27Z,2023-11-06T19:22:27Z,1,Brie Larson in the Zero suit 🤩💙
1309,Lanzo,2023-11-06T19:21:40Z,2023-11-06T19:21:40Z,2,"With all the free publicity Brie Larson gets, its no wonder she is one of the most highest paid actors,. 🔥"
1310,HaloReaper,2023-11-06T19:18:54Z,2023-11-06T19:18:54Z,10,the way Brie Larson dominates every single moment of the aIt right troIIs minds is Legend . She lives rent fre 24/7
1311,HaloReaper,2023-11-06T19:18:19Z,2023-11-06T19:18:19Z,0,Nobody lives rent free like Brie Larson
1312,HaloReaper,2023-11-06T19:18:09Z,2023-11-06T19:18:09Z,0,Brie Larson is rich a f now. Thanks chuds for all the free publicity 🤣
1313,HaloReaper,2023-11-06T19:17:15Z,2023-11-06T19:17:15Z,1,"With all the free publicity Brie Larson gets, its no wonder she is one of the most highest paid actors,. 🔥"
