,author,published_at,updated_at,like_count,text
198,@Hucklefart_Dinklejartin,2023-02-16T03:48:35Z,2023-02-16T03:48:35Z,6,’ care people hate film ’ even care im gon na end like probably go one fun movie watch theater ’ ever go see
199,@TuxedoCV2,2023-02-16T03:26:44Z,2023-02-16T03:29:48Z,0,good retain classic indiana jones punch sound effect also ’ interest design
200,@keelahrose,2023-02-16T03:25:42Z,2023-02-16T03:25:42Z,1,case anyone need clarity nazi bad indy antifa
201,@drasticboy1218,2023-02-16T03:19:25Z,2023-02-16T03:19:25Z,1,god probably super mario bros movie compete great movie
202,@hinhwood1629,2023-02-16T02:28:41Z,2023-02-16T02:28:58Z,1,wait didnt even know superbowl tv spot miss actually air game zero hype
203,@Chris_Hg80,2023-02-16T01:30:20Z,2023-02-16T01:30:20Z,3,lucasfilm afraid dislike button lol
204,@ShawnMeunier,2023-02-16T00:16:09Z,2023-02-16T00:16:09Z,3,go hell youtube hater troll literally reason like trailer june th ’ come soon enough
205,@Gary.North.ElectroBrain586.,2023-02-15T23:16:21Z,2023-02-15T23:16:21Z,0,even steal hat
206,@danielstockley5631,2023-02-15T23:00:26Z,2023-02-15T23:00:26Z,2,disable owner plaster across every intellectual property hoover disney especially kathleen kennedy get hold
207,@mattvolkov1251,2023-02-15T22:44:07Z,2023-02-15T22:44:07Z,2,pay indiana fleabag 😮
208,@frankm9529,2023-02-15T22:40:57Z,2023-02-15T22:40:57Z,362,insane much good seem compare first trailer harrison actually make believe year old parachute tandem
209,@sikanderamalik,2023-02-15T21:46:02Z,2023-02-15T21:46:02Z,2,still get
210,@jollyjakelovell6822,2023-02-15T21:32:36Z,2023-02-15T21:32:36Z,0,но тханк йоу ыещс
211,@johan116100,2023-02-15T21:05:52Z,2023-02-15T21:05:52Z,84,honestly trailer make pump see film actual trailer think original john williams theme score 😉 love sallahs line hero back 😉
212,@superbikemike,2023-02-15T20:03:44Z,2023-02-15T20:03:44Z,1,garbage 👎
213,@Xfactories,2023-02-15T19:53:55Z,2023-02-15T19:53:55Z,11,shed tear sallah growl axe
214,@ONCICOLA,2023-02-15T18:32:42Z,2023-02-15T18:32:42Z,1,know ’ modern disgust wake garbage ultra feminist bullsht like dislike disable mention indi one get save 🤦🏼‍♂️
215,@cakes37,2023-02-15T17:46:26Z,2023-02-15T17:46:26Z,0,ke huy quan resurgence really hope wee get closure shortround
216,@purpleclaws202,2023-02-15T17:39:08Z,2023-02-15T17:39:08Z,0,karen allen aka marion ravenwood
217,@gabrielarambula4465,2023-02-15T17:37:45Z,2023-02-15T17:37:45Z,47,first time experience part indiana jones lego indiana jones back dentist office elementary school realize game base movie allin point year late im still hype movie
218,@lobstereleven4610,2023-02-15T17:11:42Z,2023-02-15T17:11:42Z,1,hope ford pay well cuz way get legacy eff ’ woman twice kk truly talented producer able utterly screw two great franchise 😂😂 bravo
219,@zealot777,2023-02-15T16:15:46Z,2023-02-15T16:15:46Z,2,doomcock right hail doomcock
220,@frankscholts3768,2023-02-15T14:53:15Z,2023-02-16T05:03:07Z,3,oh dear god make shendiana jones
221,@swordofdanu,2023-02-15T14:40:48Z,2023-02-15T14:40:48Z,0,like skyrim whip
222,@shermano1ai,2023-02-15T14:31:33Z,2023-02-15T14:32:23Z,2,one thing think love far show respect naughty dog uncharted inspire action sequence inspiration go way
223,@Jimbo305,2023-02-15T13:02:46Z,2023-02-15T13:02:46Z,0,anyone else notice another great deaged shoot indy
224,@chriserklart4548,2023-02-15T13:00:27Z,2023-02-15T13:00:27Z,1,look good know kathleen kennedy trash team horrible remember steven spielberg leave set
225,@jlangkowski,2023-02-15T12:52:45Z,2023-02-15T12:52:45Z,0,consider last one atrociously terrible actually look good
226,@Tyresaurus,2023-02-15T11:44:59Z,2023-02-15T11:44:59Z,2,think gon na massive train wreck come future tell train wreck also drop like comment thank
227,@darthgrogu6860,2023-02-15T11:34:51Z,2023-02-15T11:34:51Z,2,best part indiana jones say jonesin time
228,@Hauerization,2023-02-15T11:30:20Z,2023-02-15T11:30:20Z,3,john williams show say indy change end beacuse original one suck chill
229,@anilsinghdhinsa1117,2023-02-15T10:58:34Z,2023-02-15T10:58:34Z,1,rip indiana jones like south park episode come life
230,@pr248,2023-02-15T10:47:31Z,2023-02-15T10:47:31Z,1,wish would dial back terrible cgi look awful
231,@francozamboni2240,2023-02-15T10:02:26Z,2023-02-15T10:02:26Z,1,im pretty sure get cameo indys dad reunion son
232,@cocacola7845,2023-02-15T09:11:21Z,2023-02-15T09:11:21Z,1,great another movie film green screen
233,@Ruylopez778,2023-02-15T09:07:49Z,2023-02-15T09:07:49Z,1,absolute chill indy fight authoritarianism make sense disable dislike control narrative meta
234,@DayLateGamerWill,2023-02-15T08:48:39Z,2023-02-15T08:48:39Z,0,oh
235,@houseofshuffles449,2023-02-15T08:43:41Z,2023-02-15T08:43:41Z,1,dislike disable owner great sign
236,@drrd4127,2023-02-15T08:10:40Z,2023-02-15T08:10:40Z,0,see scotland trailer cant fool hollywood thats hometown
237,@elielvis1685,2023-02-15T07:41:42Z,2023-02-15T07:41:42Z,0,pk kathleen kennedy
238,@ct0760,2023-02-15T07:17:11Z,2023-02-15T07:17:11Z,0,okay bad guy age alot slowly
239,@ironmatto3,2023-02-15T06:49:18Z,2023-02-15T06:49:18Z,2,yay another film strong independent human clitoris save day equality
240,@michask6109,2023-02-15T06:41:36Z,2023-02-15T06:41:45Z,1,much cgi
241,@somedude1313,2023-02-15T05:09:58Z,2023-02-15T05:09:58Z,2,look great perfect movie wife take boyfriend see
242,@richardgerischer7353,2023-02-15T04:49:37Z,2023-02-15T04:49:37Z,0,boo
243,@BMoneyYTB,2023-02-15T04:29:09Z,2023-02-15T04:29:09Z,2,look great
244,@hansbambach4854,2023-02-15T04:24:05Z,2023-02-15T04:24:05Z,1,garbage
245,@funkymoped537,2023-02-15T04:14:49Z,2023-02-15T04:18:06Z,2,look wank beloved character deconstruct fuck oblivion
246,@williamchollick959,2023-02-15T04:06:38Z,2023-02-15T04:06:38Z,1,first indiana jones year hope make one
247,@TheFab1013,2023-02-15T03:59:42Z,2023-02-15T03:59:42Z,2,faith lucasfilms anymore especially leadership story tell
248,@zachdetschermitsch2886,2023-02-15T03:54:22Z,2023-02-15T03:54:22Z,1,indy send mutt camp green lake one
249,@carriemv2001,2023-02-15T03:47:00Z,2023-02-15T03:47:00Z,0,’ really look forward see movie ’ really curious ’ indy movie
250,@twitchingbuck7440,2023-02-15T03:38:12Z,2023-02-15T03:38:12Z,1,inditrana jones dilator destiny
251,@RideWithChrist3-7,2023-02-15T03:37:41Z,2023-02-15T03:37:41Z,0,next one indiana jones grave eternal sleep
252,@TonokoMotoko,2023-02-15T03:20:19Z,2023-02-15T03:20:55Z,1,impress hop would capture feel first film raider atmosphere felt plausible new film trailer indy loud formulaic gear attention deficit crowd hope ’ wrong
253,@polarfamily6222,2023-02-15T03:07:42Z,2023-02-15T03:07:42Z,0,yall fun maybe destroy indy ill wait review
254,@twotrackjack2260,2023-02-15T02:34:41Z,2023-02-15T02:34:41Z,1,look forward one give em hell indy
255,@sophiikay6780,2023-02-15T02:25:11Z,2023-02-15T02:25:11Z,1,wish put chinese kid one old movie
256,@LymeGreen04,2023-02-15T02:17:28Z,2023-02-15T02:17:28Z,1,🗑
257,@siner2442,2023-02-15T02:15:30Z,2023-02-15T02:15:30Z,0,good trailer also think lucasfilms sell disney star war
258,@dannypope1860,2023-02-15T02:10:21Z,2023-02-15T02:10:21Z,3,wake garbage lucas…
259,@rs5pdx,2023-02-15T02:07:52Z,2023-02-15T02:07:52Z,3,part pheopbe sayswith great power come great responsiblybrought tear 😢
260,@AH-cl1gt,2023-02-15T02:03:10Z,2023-02-15T02:03:10Z,0,cant wait let ’ go ❤😂🎉😢😮😅
261,@BAGGY_305,2023-02-15T01:59:29Z,2023-02-15T01:59:29Z,1,kid command
262,@FernandoFlores-zp7dy,2023-02-15T01:54:05Z,2023-02-15T01:54:05Z,1,hahahahaha oh crap dude hollywood delusional guy like year old hed fracture hip actually ride horse oh man go funny movie ever hope new trend take dusty old men throw action movie business star lol
263,@TerryShadwell-dd9dx,2023-02-15T01:53:49Z,2023-02-15T01:54:15Z,4,look truly awful crystal skull bad spielberg lucas kennedy finger reduce star war big screen movie barley watchable tv wank sorry wake rubbish synonym go get
264,@NoExplosionsMcgee,2023-02-15T01:46:34Z,2023-02-15T01:46:34Z,0,please good crystal skull please
265,@Gary.North.ElectroBrain586.,2023-02-15T01:35:30Z,2023-02-15T01:35:30Z,2,best part rambo kill mexican
266,@knowledgeuntamed9177,2023-02-15T01:30:35Z,2023-02-15T01:30:35Z,2,cant wait southpark response 😂😂😂
267,@patrickfogg460,2023-02-15T01:29:37Z,2023-02-15T01:29:37Z,1,south park right
268,@piperian3962,2023-02-15T01:21:50Z,2023-02-15T01:21:50Z,4,like part indy drink blue milk
269,@johngrajyanportillo3409,2023-02-15T01:17:53Z,2023-02-15T01:17:53Z,0,preview look good preview always suppose make movie look good fourth film look great preview saw film whoa baby atrocious one thing worry plot four month away ’ still unknown disney might much faith film without tell story spielberg bow story title film think something go back time
270,@Mystic_Christopher,2023-02-15T01:14:07Z,2023-02-15T01:14:07Z,7,felt like watch whole movie end trailer expect credit roll
271,@SrFulanoTal,2023-02-15T01:05:59Z,2023-02-15T01:05:59Z,0,get watch movie understand best part yellow volkswagen beetle turn robot
272,@joshbedford4889,2023-02-15T01:03:21Z,2023-02-15T01:03:21Z,0,agree stop watch thing year old action hero poor man go break hip
273,@peterhaller1217,2023-02-15T00:51:33Z,2023-02-15T00:51:33Z,2,true phoebe wallerbridge succeed indiana jones ignore film allegedly indiana jones completely wipe kathleen kennedy try reinvent history thats leave bullshit could see last star war film maybe reshoot change something kennedy crap correct
274,@nvkulk,2023-02-15T00:46:33Z,2023-02-15T00:46:44Z,0,best indiana ever say fleabag
275,@nerva-,2023-02-15T00:40:50Z,2023-02-15T00:40:50Z,3,suck kathleen kennedy disable dislike wont change
276,@Cryptonymicus,2023-02-15T00:32:33Z,2023-02-15T00:32:33Z,1,dial best word could come inclusion title
277,@josepblawatski965,2023-02-15T00:27:48Z,2023-02-15T00:27:48Z,0,nurse home buddy already old show
278,@MrProy33,2023-02-15T00:23:45Z,2023-02-15T00:23:45Z,0,indy survive thanos snap hide refrigerator
279,@chucksucks8640,2023-02-15T00:09:33Z,2023-02-15T00:10:50Z,2,like part nazi want take ship pull whip say bet proceed whip head right
280,@tylercees4894,2023-02-15T00:00:29Z,2023-02-15T00:00:29Z,2,movie get intense excite
281,@PKPhoenix83,2023-02-14T23:56:40Z,2023-02-14T23:56:40Z,14,part overlorddvd aka doomcock right kathleen kennedy try movie make smile
282,@PKPhoenix83,2023-02-14T23:55:36Z,2023-02-14T23:55:36Z,0,least seem fleabag waller bridge occupy minimal screentime wonder many disney eunichs mean exec restrain kathleen kennedy straight murder someone someone talent isnt wake like joke please buy disney
283,@koma7252,2023-02-14T23:52:39Z,2023-02-14T23:52:39Z,3,cringe propaganda
284,@jonathandevereaux298,2023-02-14T23:45:09Z,2023-02-14T23:45:09Z,1,he old like wheel chairisson ford
285,@jessejohnson3.24,2023-02-14T23:40:52Z,2023-02-14T23:40:52Z,1,aint gon na see shit kill funny
286,@High_Caliber,2023-02-14T23:33:21Z,2023-02-14T23:33:21Z,1,suck know totally rework simply nobody know fire kennedy least indiana jones great triliogy
287,@jonathandevereaux298,2023-02-14T23:33:06Z,2023-02-14T23:33:06Z,0,time hell step woman likely diverse box check woman take place good train thats nonsense world hollywood
288,@anthonyferguson6544,2023-02-14T23:26:07Z,2023-02-14T23:26:07Z,1,dislike disney 👎
289,@GaryLASQ,2023-02-14T23:19:54Z,2023-02-14T23:19:54Z,17,like scene dial destiny transport indy past long time ago galaxy far far away planet tatooine dig couple lightsabers bury property old abandon moisture farm
290,@tonysoprano7372,2023-02-14T23:18:23Z,2023-02-14T23:18:23Z,1,boooooooooo boooooo flea bag booooooo
291,@somarriba333,2023-02-14T23:14:57Z,2023-02-14T23:14:57Z,2,awe like dislike button disable owner 😕
292,@dickbutt69,2023-02-14T23:12:54Z,2023-02-14T23:12:54Z,1,good thing rest trash
293,@travistrue3831,2023-02-14T23:04:12Z,2023-02-14T23:04:12Z,3,parody hard pass…honestly think lucasfilm hat ’ ip
294,@general2458,2023-02-14T23:02:24Z,2023-02-14T23:02:24Z,2,la mejor escena e cuando indiana jones se encuentra con lara croft
295,@brockhaus3830,2023-02-14T23:00:49Z,2023-02-14T23:00:49Z,2,go another great legacy drain name equality
296,@Lornext,2023-02-14T22:59:18Z,2023-02-14T22:59:18Z,2,much feminist disaster gon na
297,@gzz8551,2023-02-14T22:53:04Z,2023-02-14T22:53:04Z,2,transparency ‘ like ’ interest much le stupid wokefemale character interest rumor extensive reshoot interest movie go bad crystal skull
298,@chriswimble3466,2023-02-14T22:50:32Z,2023-02-14T22:50:32Z,4,brave favorite part indy say morbin time morbed place amaze work
299,@johnselden9257,2023-02-14T22:45:01Z,2023-02-14T22:45:01Z,1,hate kathleen kennedy disney…but even hatred ’ make want movie fail hope ’ great film
300,@neonsaint408,2023-02-14T22:40:34Z,2023-02-14T22:40:34Z,1,fire kathleen kennedy
301,@josephsolomon5873,2023-02-14T22:39:45Z,2023-02-14T22:39:45Z,0,trash sorry disderp im pay watch proud family last year propaganda trashfests even theyre free
302,@sarcasticsaber8902,2023-02-14T22:35:47Z,2023-02-14T22:35:47Z,5,like part indy disappear fleabag take hat everything order preserve timeline brave
303,@woahwoah2207,2023-02-14T22:26:56Z,2023-02-14T22:26:56Z,0,please dont like star war sequel
304,@bobsmith-wg9fz,2023-02-14T22:25:58Z,2023-02-14T22:25:58Z,0,still look like go suck even massive rewrite reshoot mess kk leave try kill indy replace unwanted unliked chick
305,@vectormon4553,2023-02-14T22:22:41Z,2023-02-14T22:22:41Z,9,part shia labeouf pick indys hat best favorite ever go best ever movie
306,@spunkybrewster1972,2023-02-14T22:14:58Z,2023-02-14T22:14:58Z,1,cant wait see fleabag take fedora return artifact steal toxic white man return noble indigenous people go kathy
307,@IMRROcom,2023-02-14T22:10:36Z,2023-02-14T22:10:36Z,0,priority see movie wait come free tv wife kid interest see movie worth money see new avatar top gun hit expect
308,@theyshouldhavenevergivenme5439,2023-02-14T22:08:32Z,2023-02-14T22:11:12Z,0,ford mouth weird dont quite match actual word speak fleabag mouth seem suffer cgimouth well extensive reshoot call extensive dub
309,@dougadams9419,2023-02-14T22:05:55Z,2023-02-14T22:05:55Z,0,like dislike disable lucasfilm youtube channel indy trailer check like k dislike k one disable dislike
310,@finalsecretofchrono1339,2023-02-14T22:04:11Z,2023-02-14T22:04:11Z,5,ive see thing wouldnt believe nonetheless dont believe old indiana jones fox mulder leave chat
311,@jeebs6,2023-02-14T21:48:40Z,2023-02-14T21:48:40Z,3,absolutely amaze cant wait see dr alan grant tell indy back back future
312,@SprocketList,2023-02-14T21:45:14Z,2023-02-14T21:45:14Z,0,chance use cgi remove fleabag cheer
313,@dingus_toons9078,2023-02-14T21:44:32Z,2023-02-14T21:44:32Z,6,favorite part phoenix river make cameo scar hell
314,@tragical-history-tour,2023-02-14T21:42:10Z,2023-02-14T21:42:10Z,7,cant stop rewatching trailer excite movie
315,@dicktosh8886,2023-02-14T21:40:37Z,2023-02-14T21:40:37Z,0,doom cock right dislike disable well interest watch unfold
316,@randm4246,2023-02-14T21:38:29Z,2023-02-14T21:38:29Z,1,nothing say supreme confidence project like disable like dislike
317,@spawn00x,2023-02-14T21:37:46Z,2023-02-14T21:37:46Z,0,disable dislike button awhile like could catch
318,@markwarhill,2023-02-14T21:33:51Z,2023-02-14T21:33:51Z,0,cut wake manhating feminism eh
319,@Wolkebuch99,2023-02-14T21:32:05Z,2023-02-14T21:32:05Z,0,know lot people complain dislike go still desktop mobile still downvoted seem like ops foot yt lucasfilm
320,@ThomasStadtlander1,2023-02-14T21:31:24Z,2023-02-14T21:31:24Z,0,look like go one bad film ever make
321,@richtea615,2023-02-14T21:29:27Z,2023-02-14T21:29:27Z,0,
322,@troypol343,2023-02-14T21:22:25Z,2023-02-14T21:22:25Z,0,give disney lucasfilms track record skeptical theyll kill indiana jones marxist know destroy culture
323,@CameraManBlaise,2023-02-14T21:16:35Z,2023-02-14T21:16:35Z,0,disable dislikeswhats wrong trust movie trailer like
324,@mongus451,2023-02-14T21:05:40Z,2023-02-14T21:05:40Z,0,poop
325,@jimmyhatt4,2023-02-14T21:05:25Z,2023-02-14T21:05:25Z,0,hopefully good story thats ask
326,@jerofx,2023-02-14T21:04:28Z,2023-02-14T21:04:28Z,0,disney garbage
327,@davekendall1338,2023-02-14T21:01:03Z,2023-02-14T21:01:03Z,1,oucha reaction bad disable dislike button
328,@billbored8277,2023-02-14T21:00:26Z,2023-02-14T21:00:26Z,0,force female
329,@alexanderjones8787,2023-02-14T20:57:41Z,2023-02-14T20:57:41Z,0,indiana jones plot kind jump around lot especially son seem like one ’ change go back like oldschool original take would nice see indie one father duo would ’ good baby see shia labeouf
330,@Splotched,2023-02-14T20:57:08Z,2023-02-14T20:57:08Z,0,dude year old stop
331,@onurkneezb,2023-02-14T20:55:09Z,2023-02-14T20:55:09Z,0,dislike
332,@TonyStark-uu9us,2023-02-14T20:49:42Z,2023-02-14T20:49:42Z,1,didnt realise theyd decide go animate version
333,@JoeNorte,2023-02-14T20:47:46Z,2023-02-14T20:47:46Z,0,finally old man retire hat go back one start jennifer lawerence
334,@82pythons85,2023-02-14T20:45:42Z,2023-02-14T20:45:42Z,1,“ rescue ” … man survive nazi cannibal wrath god need rescue 🙄 guess one thing indiana ’ survive kathleen kennedy
335,@rycs16,2023-02-14T20:41:14Z,2023-02-14T20:41:14Z,1,lol disable downvote button within hour post everyone know mean
336,@sakkra93,2023-02-14T20:40:47Z,2023-02-14T20:40:47Z,2,ah disable vote system great sign
337,@joaoclemente1413,2023-02-14T20:39:02Z,2023-02-14T20:39:02Z,0,legend back
338,@pedinhuh16,2023-02-14T20:29:47Z,2023-02-14T20:29:47Z,3,fuck wasnt last movie embarrass enough
339,@alexg9696,2023-02-14T20:18:54Z,2023-02-14T20:18:54Z,0,milk ish worth til cow tilt tip stumble earth
340,@SigmaChi04,2023-02-14T20:14:21Z,2023-02-14T20:14:21Z,1,adventure name indiana jones shall see movie theater front center june th
341,@Tao_Tology,2023-02-14T20:13:36Z,2023-02-14T20:13:36Z,0,doctor pepper mister pibb doctor pepper mountain dew code red 🎶
342,@laurendaley2503,2023-02-14T20:11:35Z,2023-02-14T20:11:35Z,0,im exit one look like itll good original trio
343,@illuminated2438,2023-02-14T20:07:43Z,2023-02-14T20:07:43Z,0,good real
344,@HamGoingCam,2023-02-14T20:01:39Z,2023-02-14T20:01:39Z,3,lmao ’ always want indiana jones tomb raider crossover idk need experience
345,@coraxcox9242,2023-02-14T20:01:10Z,2023-02-14T20:01:10Z,1,see like button turn public view hide something humm 😂 music good always 👍
346,@MrChucklesMonster,2023-02-14T19:58:04Z,2023-02-14T19:58:04Z,11,hard work success kathleen kennedy star war wife boyfriend cant wait see far take indiana jones franchise
347,@MB724evergreeniterraceismine,2023-02-14T19:26:14Z,2023-02-14T19:26:14Z,1,
348,@kjr1150,2023-02-14T19:24:49Z,2023-02-14T19:24:49Z,2,cant wait see another classic franchise get burn grind excite
349,@chunkyrivera7031,2023-02-14T19:23:42Z,2023-02-14T19:23:42Z,1,disike thumb
350,@azraiel1984,2023-02-14T19:15:13Z,2023-02-14T19:15:13Z,0,creepy whaller bridge keep away tomb raider series
351,@slimerone,2023-02-14T18:59:24Z,2023-02-14T18:59:24Z,2,predict dud time tell
352,@EyJoBeats,2023-02-14T18:54:29Z,2023-02-14T18:54:29Z,1,cant support disney wait stream wild
353,@mealexsboy,2023-02-14T18:42:38Z,2023-02-14T18:42:38Z,1,аа серьезно ждать ещё пол года
354,@bobcat2262,2023-02-14T18:36:29Z,2023-02-14T18:36:29Z,1,see movie hope wife ’ boyfriend buy popcorn
355,@PitViper555,2023-02-14T18:26:29Z,2023-02-14T18:26:29Z,3,loooks terrible
356,@csabaeagle9774,2023-02-14T18:23:14Z,2023-02-14T18:23:14Z,0,steven spielberg george lucas best cant wait see next movie honor great hero
357,@brettapuss,2023-02-14T18:10:20Z,2023-02-14T18:10:20Z,0,im confuse arent disney plus doesnt disney lucasfilm
358,@billybatts8283,2023-02-14T17:55:53Z,2023-02-14T17:55:53Z,0,queef look like
359,@kin2955,2023-02-14T17:55:11Z,2023-02-14T17:55:11Z,0,boooo 👎👎👎
360,@zacharymathey3901,2023-02-14T17:39:14Z,2023-02-14T17:39:14Z,0,movie gon na fun
361,@derleguan3472,2023-02-14T17:39:11Z,2023-02-14T17:39:11Z,1,thumb simple
362,@MyFireVideos,2023-02-14T17:35:19Z,2023-02-14T17:35:19Z,1,get inside fridge jump airplane way theyd safe
363,@goodenglishsongs,2023-02-14T17:24:51Z,2023-02-14T17:24:51Z,0,harrison ford ai face raider
364,@holkn,2023-02-14T17:23:52Z,2023-02-14T17:23:52Z,1,really miss opportunity bring back short round adult
365,@hokaloah100,2023-02-14T17:22:38Z,2023-02-14T17:22:38Z,1,hear next year make new star trek movie original cast member ’ wait see geriatric captain kirk fight space lizard well scotty uhura bone spock go epic
366,@rasputinelciego1547,2023-02-14T17:22:06Z,2023-02-14T17:22:06Z,7,love part fleebag say look im indiana truly historic moment whaman everywhere yass indeed
367,@C1Ansy,2023-02-14T17:21:44Z,2023-02-14T17:21:44Z,0,scene look bite like straight first indiana jones movie could rather good sequel
368,@mathewnavarro1152,2023-02-14T17:21:29Z,2023-02-14T17:22:12Z,2,wow seriously get man cane kingdom movie shall name business get make besides money grab dial destiny destiny probably fancy nurse home
369,@danceswithcomicbooks7733,2023-02-14T17:20:57Z,2023-02-14T17:20:57Z,3,see bad movie look likely time travel maybe alternate universe create many cliche trope go suck thats
370,@xenobreak1160,2023-02-14T17:17:24Z,2023-02-14T17:17:24Z,7,cant wait watch fleabag jones dial selfdestruction
371,@tsparky9196,2023-02-14T17:11:49Z,2023-02-14T17:11:49Z,13,phoebe wallerbridge pick hat save marion evil people give chill stun brave
372,@allenhaywood9608,2023-02-14T17:08:34Z,2023-02-14T17:08:34Z,0,think sure indy would queer black ladyboy oh finally realize spend level require percent fanbase
373,@allenhaywood9608,2023-02-14T17:05:51Z,2023-02-14T17:05:51Z,1,spend much let see dumb enough put wokeness
374,@ironpluca2373,2023-02-14T17:02:51Z,2023-02-14T17:02:51Z,1,guess disney get ta get esg point somehow daddy blackrock wont let disney give pimp mad sloppy top
375,@colemanblack,2023-02-14T17:01:35Z,2023-02-14T17:01:35Z,36,part steven spielberg walk away project absolutely amaze george lucas input important disable dislike button cant wait
376,@AshCosgrove,2023-02-14T16:56:04Z,2023-02-14T16:56:04Z,4,hopefully final nail coffin kathleen kennedy career sincerely doubt
377,@juleswinnfield1246,2023-02-14T16:49:00Z,2023-02-14T16:49:00Z,1,nazi like film
378,@abbeyc3959,2023-02-14T16:43:19Z,2023-02-14T16:43:19Z,2,gon na wake trash
379,@g6parry12,2023-02-14T16:28:58Z,2023-02-14T16:28:58Z,4,go lose disney even money ugh
380,@jackmacpherson6501,2023-02-14T16:27:22Z,2023-02-14T16:27:22Z,1,im guess sallah one two scene base everytime see he scene thats disappoint fan shoehorn prev character min sake fan service part story glorify bite part could wrong dont think harrison ford delivery still nazi reaks kotcs delivery positive trailer really music thats easy part already establish theme baaaad feel one
381,@darthbiscuit,2023-02-14T16:24:59Z,2023-02-14T16:24:59Z,2,wheres dislike button must accidently disable
382,@robregan7979,2023-02-14T16:21:39Z,2023-02-14T16:21:39Z,3,look horrible
383,@jonesy9147,2023-02-14T15:58:46Z,2023-02-14T15:58:46Z,3,like ’ disable suddenly reenabled
384,@dwb1980,2023-02-14T15:56:47Z,2023-02-14T15:56:47Z,0,look fantastic cant wait
385,@martinfreedman,2023-02-14T15:55:23Z,2023-02-14T15:55:23Z,2,part say jones former prime minister daleks say know electrify
386,@MrDakdude,2023-02-14T15:53:14Z,2023-02-14T15:53:14Z,1,know good dislike disable faith work always dont like youre part toxic fanbase
387,@ma22sb11,2023-02-14T15:40:22Z,2023-02-14T15:40:22Z,1,luv last one would live short round
388,@TheAkuumo,2023-02-14T15:21:30Z,2023-02-14T15:21:30Z,6,god hope flop
389,@Weatherhamshire,2023-02-14T15:05:36Z,2023-02-14T15:05:36Z,4,big movie budget history another disney flop incoming
390,@crimsonjinouga8510,2023-02-14T14:47:46Z,2023-02-14T14:47:46Z,4,good music waste shit film
391,@GrimGalore,2023-02-14T14:44:49Z,2023-02-14T14:44:49Z,6,wake trash fleabag lead old grandpa jones around nose ring
392,@larrymovies,2023-02-14T14:42:22Z,2023-02-14T14:42:22Z,0,finally good trailer first one slow sad musicthats indiana jones oneis
393,@dominiclacroix9489,2023-02-14T14:37:00Z,2023-02-14T14:37:00Z,1,music beautiful hell action scene lol thumb movie look bad
394,@stodderkongen1905,2023-02-14T14:36:05Z,2023-02-14T14:36:05Z,5,lmfao wake shit
395,@aaronking8694,2023-02-14T14:29:47Z,2023-02-14T14:29:47Z,1,doa
396,@deucestemwinder3349,2023-02-14T14:27:06Z,2023-02-14T14:27:06Z,3,another waste money talentless studio piss interest
397,@basedsigmaspeaks,2023-02-14T14:22:07Z,2023-02-14T14:22:07Z,1,look stupid
398,@jelenitad1496,2023-02-14T14:15:02Z,2023-02-14T14:15:02Z,0,music highlite movie 🤣🤣🤣
399,@bolle1912,2023-02-14T14:09:15Z,2023-02-14T14:09:15Z,0,promise keep word harrison ford particular incredibly dedicate thank also let hero die one han solo funny
400,@aussiejack1130,2023-02-14T14:01:02Z,2023-02-14T14:01:02Z,0,trailer give boner
401,@ubermensch9741,2023-02-14T13:58:52Z,2023-02-14T13:59:15Z,3,another wake hollywood sjw propaganda product need trailer figure
402,@dailycarblogdotcom,2023-02-14T13:57:15Z,2023-02-14T13:57:15Z,2,appear lot lucasfilm employee post positive comment however bad feel cgi look like five year date
403,@batman3217,2023-02-14T13:56:08Z,2023-02-14T13:56:08Z,3,lucasfilm wtaf disable dislike button
404,@tjp4342,2023-02-14T13:54:13Z,2023-02-14T13:54:13Z,1,indiana jones one
405,@ashernotheis76,2023-02-14T13:53:11Z,2023-02-14T13:53:11Z,1,like count hide video know dislike ’ show like
406,@raigarmullerson4838,2023-02-14T13:50:46Z,2023-02-14T13:50:46Z,0,yes keep make good movie show like ring power velma b let hope lose even money year last disable dislike button clearly show guy already panic cant wait investor eat alive
407,@fujinmage8201,2023-02-14T13:48:27Z,2023-02-14T13:48:27Z,0,member south park episode lucas spielberg rape indiana jones turn real life fat mouse kathleen kennedy
408,@christianhunterfec,2023-02-14T13:43:32Z,2023-02-14T13:43:32Z,0,im glad bring back original theme trailer… offense im huge fan new “ modernize ” version old classic company like disney create
409,@zachpowell8653,2023-02-14T13:34:10Z,2023-02-14T13:34:10Z,2,come leave thumb disable dilikes leave comment display disdain disney
410,@simon_hawk5758,2023-02-14T13:24:56Z,2023-02-14T13:24:56Z,2,indy nice know sigh
411,@abdizur8765,2023-02-14T13:23:30Z,2023-02-14T13:23:30Z,1,indy jacket hat whip perfect obvious female replacement whatever hell name theyre use woman hey lucasfilm quick think karen still alive beloved fanbase indy marion one last adventure instead actual karen youve choose vomit modern audience 😠😠😠
412,@philacesphilaces8116,2023-02-14T13:23:10Z,2023-02-14T13:23:10Z,7,give feel
413,@MCarrick-ss7xc,2023-02-14T13:05:54Z,2023-02-14T13:05:54Z,1,smoke cool fun unless could die process
414,@TonyEgg93,2023-02-14T12:52:38Z,2023-02-14T12:52:38Z,1,aww antifa get big boost think theyre indiana jones fight nazi 😂
