,author,published_at,updated_at,like_count,text
2543,@C4vts180,2023-11-09T11:34:15Z,2023-11-09T11:34:15Z,3,people unable understand noone even woman dont want see superhero movie woman especially three layla moon knight sympathetic joyful
2544,@ahmadmalik8525,2023-11-09T11:31:44Z,2023-11-09T11:31:44Z,0,free palestine 🇵🇸
2545,@MrbigballsMemes,2023-11-09T11:29:47Z,2023-11-09T11:29:47Z,1,dislike ratio currently 👍k k 👎
2546,@mestrestifodao897,2023-11-09T11:26:42Z,2023-11-09T11:26:42Z,1,im gon na watch
2547,@rashilkumarsingh7363,2023-11-09T11:22:55Z,2023-11-09T11:22:55Z,3,dont want mcu die really sadden see current state marvel please course correct still want care need kang jonathan major
2548,@mattb9664,2023-11-09T11:19:47Z,2023-11-09T11:19:47Z,1,anyone actually care movie
2549,@sunilkapur8952,2023-11-09T11:18:48Z,2023-11-09T11:19:03Z,0,tear hole space
2550,@teehud313,2023-11-09T11:14:08Z,2023-11-09T11:15:30Z,2,kind woman hero movement thats push black panther msmarvel captain marvel monica rambeau hulk echo etc ask
2551,@furbl4345,2023-11-09T11:06:10Z,2023-11-09T11:06:10Z,5,marvel certify fresh rotten tomato 🍅🍅🍅 woohoo 👏👏👏
2552,@lyvermuhin3325,2023-11-09T11:03:59Z,2023-11-09T11:03:59Z,3,watch tomorrow cant wait😭😭😭😭💜💜💜💜💜💜💜
2553,@giardinodigramigna6151,2023-11-09T11:01:30Z,2023-11-09T15:50:56Z,1,im really embarrass trailer feature scene present movie shame regulate market reimbursement false advertise
2554,@JOHNBOYC2,2023-11-09T10:57:44Z,2023-11-09T10:57:44Z,1,strange world live people ❤ movie look like complete shte
2555,@sagarsharma3653,2023-11-09T10:54:41Z,2023-11-09T10:54:41Z,1,disgrace force change perception superheroes soft girlies instead strong men injustice future generation
2556,@rohitjhajhria4353,2023-11-09T10:51:47Z,2023-11-09T10:51:47Z,1,wtf insane
2557,@Blufishii,2023-11-09T10:50:30Z,2023-11-09T10:50:30Z,0,thing make mad movie black girl magic line corny af make monica black superhero instead superhero happen black issue monica essential die trap another dimension itz like great get rid blackdark skin superhero fact really didnt add anything story except end basically token black character yet captin marvel depth villian stupid garbage scene monica didnt know fly literrry jump planr fly make second latef make sense overall still good thor love thundef
2558,@kabilo50,2023-11-09T10:48:23Z,2023-11-09T10:48:23Z,0,😂
2559,@McMady,2023-11-09T10:42:36Z,2023-11-09T10:42:36Z,0,🧀✨ 👏
2560,@zv3456u-,2023-11-09T10:42:23Z,2023-11-09T10:43:25Z,2,use advengers like good market sell ticket marvel budget
2561,@WatanukiProductions,2023-11-09T10:40:29Z,2023-11-09T10:41:05Z,2,ah yes three important beloved avenger iron man captain america plank wood wear blonde wig much nostalgia plank definitely isnt jar character one like premier edit next beloved hero enter mcu respectively legacy
2562,@morticias5043,2023-11-09T10:39:55Z,2023-11-09T10:39:55Z,1,meh
2563,@Anthems.88,2023-11-09T10:39:24Z,2023-11-09T10:39:24Z,1,use nastalgia sell unfortanetly long care
2564,@vermenseille8877,2023-11-09T10:37:41Z,2023-11-09T10:37:41Z,0,even trailer park seo jun
2565,@alwinizara9741,2023-11-09T10:34:16Z,2023-11-09T10:34:16Z,0,free palestina 🇰🇼
2566,@davidlane-qv2it,2023-11-09T10:31:09Z,2023-11-09T10:31:09Z,1,try put every race prove point lose money make confuse plot line old sit
2567,@dr.sabrishlohi3409,2023-11-09T10:21:00Z,2023-11-09T10:21:00Z,2,seem like trick feminism work
2568,@allthatihave14,2023-11-09T10:17:16Z,2023-11-09T10:17:16Z,0,like character ’ care villain seem like b hero villain
2569,@carnage3375,2023-11-09T10:15:03Z,2023-11-09T10:15:03Z,0,xmen 🎉
2570,@jakefell91,2023-11-09T10:12:23Z,2023-11-09T10:12:23Z,1,least impose villain history mcu could least do something doesnt look like bore human
2571,@occamselectricrazor,2023-11-09T10:10:40Z,2023-11-09T10:10:40Z,1,could go sewage treatment plant watch thing
2572,@BrntWS6,2023-11-09T10:08:16Z,2023-11-09T10:08:16Z,0,son use go watch marvel movie theater bore stream free instead pay hr feminist propaganda
2573,@g_nash8857,2023-11-09T10:08:01Z,2023-11-09T10:08:01Z,2,dont know video currently k like k dislike
2574,@nuwine5250,2023-11-09T10:06:51Z,2023-11-09T10:06:51Z,0,gina carcano expose disney use bot medium engagement case youre wonder there obviously fake positive comment
2575,@TheDev05,2023-11-09T10:06:37Z,2023-11-09T10:06:37Z,9,love cameo tom cruise ❤
2576,@bkmaximum1792,2023-11-09T10:06:32Z,2023-11-09T10:06:32Z,0,🤢
2577,@nuwine5250,2023-11-09T10:04:16Z,2023-11-09T10:04:16Z,0,put chick make lame
2578,@user-uj3pg3yj7p,2023-11-09T10:02:32Z,2023-11-09T10:02:32Z,1,one ask
2579,@anoopmistry7340,2023-11-09T10:00:00Z,2023-11-09T10:00:00Z,0,marvel go world👯
2580,@TheSwitch747,2023-11-09T09:59:49Z,2023-11-09T09:59:49Z,0,man ill never forget hype lead endgame amaze experience marvel let go grace nothing last forever stop try milk marvel
2581,@dl8226,2023-11-09T09:59:33Z,2023-11-09T09:59:33Z,1,garbo
2582,@wheypr0tien,2023-11-09T09:56:50Z,2023-11-09T09:56:50Z,1,feminist movie
2583,@mohammadshahid4586,2023-11-09T09:55:47Z,2023-11-09T09:55:47Z,1,womengers 😂😂😂😂 miss tony steve natasha 😢😢
2584,@JerryMunoz-yg7en,2023-11-09T09:54:35Z,2023-11-09T09:54:35Z,0,brie larsen favorite actress always 🥰
2585,@Foxtrot5,2023-11-09T09:50:37Z,2023-11-09T09:50:37Z,0,end theyre clickbait youve see movie
2586,@anirudhranjan2934,2023-11-09T09:50:19Z,2023-11-09T09:50:19Z,0,whore guy heck avenger doom
2587,@ethandalton6480,2023-11-09T09:43:38Z,2023-11-09T09:45:32Z,0,troglodyte say itll fl flop female lead superhero film reality itll flop youve get watch three separate tv show understand character
2588,@Ihate_rice,2023-11-09T09:41:43Z,2023-11-09T09:41:43Z,1,good see even marvel fanboys realise bad mcu fall
2589,@crimsondahlia,2023-11-09T09:41:30Z,2023-11-09T09:41:30Z,1,wooooooo ‼️ literally first marvel project ive excite since dsmom 🤭
2590,@igff7913,2023-11-09T09:41:26Z,2023-11-09T09:41:26Z,1,dont need
2591,@the_pro_gamer5801,2023-11-09T09:40:31Z,2023-11-09T09:40:31Z,2,currently sit k like k dislike 😂😂😂
2592,@nepht1979,2023-11-09T09:35:56Z,2023-11-09T09:35:56Z,0,id rather watch room mean one doggy mark
2593,@user-km9dx2tw7o,2023-11-09T09:35:40Z,2023-11-09T09:35:40Z,1,dislike like 😅😅
2594,@ratnadipukey3071,2023-11-09T09:34:30Z,2023-11-09T09:34:30Z,0,every movie show world gon na end hero dont step think problem mcu face stop character development every single world end threat cant good villain push story without destroy world
2595,@mdaurangzebhussain7642,2023-11-09T09:29:35Z,2023-11-09T09:29:35Z,1,womenization marvel cinematic universe
2596,@matheusmorais1281,2023-11-09T09:27:47Z,2023-11-09T09:27:47Z,0,superman legacy good
2597,@m20saud,2023-11-09T09:26:53Z,2023-11-09T09:26:53Z,0,boycott marvel coz marvellously destroy humanity commit genocide palestine 🇵🇸 talk save world ironic
2598,@justsomeguy8546,2023-11-09T09:20:35Z,2023-11-09T09:20:35Z,0,bad say watch movie lot silly joke didnt give punch honest felt live ive see movie also musical part lot cringy joke post credit scene young avangers yeah xmen probably thats part want actually see movie weird ok ish trust bad fine
2599,@kaitondominus1745,2023-11-09T09:17:30Z,2023-11-09T09:17:30Z,1,yall keep fumble world
2600,@alexanderschpak7885,2023-11-09T09:13:58Z,2023-11-09T09:13:58Z,0,marvel studio die watch
2601,@LoginUser-uj5dk,2023-11-09T09:13:06Z,2023-11-09T09:13:22Z,1,hat first trailer hate get hate
2602,@MRHGaming,2023-11-09T09:11:46Z,2023-11-09T09:11:46Z,2,dont know trailer currently k like k dislike
2603,@tamiltechfacts8873,2023-11-09T09:11:15Z,2023-11-09T09:11:15Z,0,dislike button
2604,@AdmiralYi-zg9ro,2023-11-09T09:10:35Z,2023-11-09T09:10:35Z,0,marvel happen ideology become important storytelling
2605,@iG1x,2023-11-09T09:07:22Z,2023-11-09T09:07:22Z,0,horrible bullcrap lolso long marvel 😂
2606,@aadarshyadav2626,2023-11-09T09:07:08Z,2023-11-09T09:07:08Z,0,let use clip best mcu movie fan come blindly see movie marvel 🤓
2607,@alohamora2.050,2023-11-09T09:06:14Z,2023-11-09T09:06:14Z,0,surprisingly flop neither feminist movie bad btw young avenger x men go
2608,@humanbeingk4661,2023-11-09T09:03:16Z,2023-11-09T09:03:16Z,0,one last fight ha ha
2609,@Kemenyan73,2023-11-09T09:03:03Z,2023-11-09T09:03:03Z,0,there hairdresser space accompany captain marvel hair look immaculate
2610,@hankdutton8896,2023-11-09T09:01:42Z,2023-11-09T09:01:42Z,0,know dictionary define doa film marvel
2611,@ucbrowser7387,2023-11-09T08:58:09Z,2023-11-09T08:58:09Z,0,endgame
2612,@alegend2412,2023-11-09T08:56:33Z,2023-11-09T08:56:33Z,1,last movie marvel make heart endgame
2613,@takius3108,2023-11-09T08:53:25Z,2023-11-09T08:53:25Z,0,crazy mcu fall stan lee
2614,@anirudhgulia9036,2023-11-09T08:53:18Z,2023-11-09T08:53:18Z,1,k like lakha dislike
2615,@hellawolf,2023-11-09T08:52:34Z,2023-11-09T08:52:34Z,0,k like k dislike
2616,@cactionchannelc2,2023-11-09T08:51:09Z,2023-11-09T08:51:09Z,0,loki please😢
2617,@fittvlogs2779,2023-11-09T08:46:35Z,2023-11-09T08:46:35Z,0,marvel promote feminism f
2618,@ruffianeo3418,2023-11-09T08:44:40Z,2023-11-09T08:44:40Z,0,one franchise die even bad one emerge ash guy pretend excite avoid start new universe base historic cinema movie cripple distort dumbed adorn message nightmare scenario ben hur universe time ben hur strong female character size midget chariot break finish race foot bore franchise movie prequels sequel parallel universe spin off hey one could argue even good midget woman weigh le thus edge horse wagon race find way mess one walton space surefire brainer one enuff say dallas v dynasty could possibly go wrong
2619,@purplepurple91,2023-11-09T08:43:22Z,2023-11-09T08:43:22Z,0,watch cinema yesterday nothing trailer match 😂
2620,@Dave-ks9fi,2023-11-09T08:41:49Z,2023-11-09T08:41:49Z,0,desperate advertise back previous movie ive see rather sell future movie want go see
2621,@josephjh,2023-11-09T08:38:02Z,2023-11-09T08:38:02Z,0,excited❤
2622,@justinrussell1165,2023-11-09T08:37:18Z,2023-11-09T08:37:18Z,0,stop whole girl power movement nobody anymore
2623,@cosmicmaster1006,2023-11-09T08:32:39Z,2023-11-09T08:32:39Z,0,crazy people say mcu fall dead bullshit like yet still keep come back go way comment stuff like here idea opinion dead walk away let u enjoy
2624,@ak47u49,2023-11-09T08:28:59Z,2023-11-09T08:28:59Z,0,marvel finish
2625,@user-qv6qk5uy1p,2023-11-09T08:28:48Z,2023-11-09T08:28:48Z,0,keep nick fury
2626,@privatemoxie,2023-11-09T08:26:39Z,2023-11-09T08:26:39Z,0,panderverse real
2627,@user-qv6qk5uy1p,2023-11-09T08:25:45Z,2023-11-09T08:25:45Z,0,amaze loki season release deliberately try destroy franchise
2628,@sometimesanything1397,2023-11-09T08:24:26Z,2023-11-09T08:24:26Z,0,feminisation marvel movies🫥what u expect
2629,@Filmkiduniya760,2023-11-09T08:23:47Z,2023-11-09T08:23:47Z,0,old marvel gold not😢
2630,@rogerharsh,2023-11-09T08:19:49Z,2023-11-09T08:19:49Z,1,leave marvel put og trailer marvel trailer save bad movie
2631,@indian12299,2023-11-09T08:14:44Z,2023-11-09T08:14:44Z,1,look like woman power
2632,@Thecubicleworld.,2023-11-09T08:10:12Z,2023-11-09T08:10:12Z,0,chris evans come back
2633,@siyesul,2023-11-09T08:09:35Z,2023-11-09T08:09:35Z,0,would ’ go xmen instead garbage would ’ hype ’ stop thanos need avenger already ruin kang antman atrocity might well discard movie go xmen
2634,@DracarysGaming,2023-11-09T08:09:09Z,2023-11-09T08:09:09Z,0,yeah whatever 😂😂😂😂😂😂
2635,@emberspirit7502,2023-11-09T08:08:57Z,2023-11-09T08:08:57Z,0,blackmuslimfeministfull power
2636,@dragonman_printing,2023-11-09T08:08:16Z,2023-11-09T08:08:16Z,0,look estrogen party
2637,@thezebi3177,2023-11-09T08:04:51Z,2023-11-09T08:04:51Z,0,think actually good movie
2638,@surajpawar..3257,2023-11-09T08:00:48Z,2023-11-09T08:01:34Z,0,vegamovie walo ne aaj hi release kar diya aur maine pura dekh bhi liya movie 😂😂😂😁
2639,@shagz1985,2023-11-09T07:58:34Z,2023-11-09T07:58:34Z,1,watch movie trailer key moment thats sad
2640,@ThinWhiteDude,2023-11-09T07:58:31Z,2023-11-09T08:00:16Z,1,cheese larson dumpster fire put chick make lame
2641,@swayamraj1278,2023-11-09T07:55:53Z,2023-11-09T07:55:53Z,0,park seo jin ❤
2642,@alfarisyahmad8587,2023-11-09T07:54:03Z,2023-11-09T07:54:03Z,0,mcu die thanos
2643,@DUNIYA-EK-MANDI,2023-11-09T07:53:50Z,2023-11-09T07:53:50Z,0,marvel mean unbelievable
2644,@s4smokers4s,2023-11-09T07:52:25Z,2023-11-09T07:52:25Z,0,miss avenger team
2645,@coolusername-yd9es,2023-11-09T07:50:08Z,2023-11-09T07:50:08Z,0,comment pas vibe check 💀
2646,@anime.aurora,2023-11-09T07:45:31Z,2023-11-09T07:45:31Z,0,💀
2647,@AsVideoIT,2023-11-09T07:44:29Z,2023-11-09T07:44:29Z,0,aku akan menunggu ke pawagam
2648,@yaswanthreddy2080,2023-11-09T07:44:06Z,2023-11-09T07:44:06Z,0,k like k dislike
2649,@shan5512,2023-11-09T07:43:16Z,2023-11-09T07:43:16Z,0,bro ’ trynna see super hero watch science fiction movie
2650,@amih_ratul,2023-11-09T07:41:00Z,2023-11-09T07:41:00Z,0,think iron man come last voice
2651,@BenDover-vs7ih,2023-11-09T07:39:11Z,2023-11-09T07:39:11Z,0,excite get colonoscopy marvel die endgame talk snoozefest lol
2652,@cashewnuts7151,2023-11-09T07:35:48Z,2023-11-09T07:35:48Z,0,joke movie marvel long time hope
2653,@nooz1394,2023-11-09T07:35:10Z,2023-11-09T07:35:10Z,0,papanderveeeersepapanderveeeeerse
2654,@Aayu.05,2023-11-09T07:31:52Z,2023-11-09T07:31:52Z,0,shoot mi marvel pakistan
2655,@OwlFatherTarnished,2023-11-09T07:28:51Z,2023-11-09T07:28:51Z,0,dont know video k dislike
2656,@DarkerNemesis,2023-11-09T07:27:17Z,2023-11-09T07:27:17Z,0,thank
2657,@user-je9qk1in3t,2023-11-09T07:23:54Z,2023-11-09T07:23:54Z,0,marvel die iron manfor medo guy agree
2658,@Aniyanurudeen,2023-11-09T07:20:37Z,2023-11-09T07:20:37Z,1,big work love movie
2659,@Carlos-nz3vi,2023-11-09T07:20:03Z,2023-11-09T07:20:03Z,3,anyone wonder ’ storm ’ mother alternate universe
2660,@UrShadowbannedGoIncognito,2023-11-09T07:17:53Z,2023-11-09T07:17:53Z,0,🤫the marvel win massive 🫣amount award 🤗 razzies ready give earn 🫡 bad film year 🏆 bad director 🏆 bad lead actress 🏆 bad script go terrible disney writer 🏆 emasculate man year go nick fury 🏆🎉🎉🎉🎉🎉🥳
2661,@ronnybonilla1642,2023-11-09T07:17:49Z,2023-11-09T07:17:49Z,2,still hope receive good content favorite hero marvel hero great still much yo give u ❤❤❤
2662,@sumithadavid5841,2023-11-09T07:14:30Z,2023-11-09T07:14:30Z,1,let ’ honest reason first captain marvel movie traction privilege infinity war endgame marvel mistake use og avenger promote trash…
2663,@Vlad-ov1xi,2023-11-09T07:12:48Z,2023-11-09T07:12:48Z,0,see flop come soooooon
2664,@farhaz3778,2023-11-09T07:10:38Z,2023-11-09T07:10:38Z,0,marvel big flop ever without male hero even movie wont success would real life movie agenda may work always
2665,@rishabhkrm,2023-11-09T07:08:36Z,2023-11-09T07:09:05Z,0,alternate movie title feminist marvel pakistani actor taki asia ke chutiye marvel ko dekh le 😂😅 baki ka pata nahi billion indian pakistani ko toh nahi dekhne wale
2666,@Servant-Of-Al-Qudus,2023-11-09T07:07:55Z,2023-11-09T07:07:55Z,0,quran
2667,@chriscarmichael4306,2023-11-09T07:07:19Z,2023-11-09T07:07:19Z,1,wheredidthemoneygo saw lazy excuse film nia decosta good never get direct job ever
2668,@rishabhkrm,2023-11-09T07:07:12Z,2023-11-09T07:07:12Z,0,bhai mai toh nahi dekhne jaunga time bohut hai mere pas waste karne ke liye nahi hai 😂 bus bhai sec trailer dekh liye comment ke liye nahi bye
2669,@uzumaki5277,2023-11-09T07:05:51Z,2023-11-09T07:05:51Z,0,yoho yoho pirate life mee
2670,@jubalm,2023-11-09T07:04:55Z,2023-11-09T07:04:55Z,0,black girl magic
2671,@KenNerdy.,2023-11-09T07:02:08Z,2023-11-09T07:02:08Z,0,😂😂😂 oh sweet sweet desperation
2672,@23nikhilkumarsonwani97,2023-11-09T07:01:00Z,2023-11-09T07:01:00Z,1,bore trailer was😂😂
2673,@justinbourne5888,2023-11-09T07:00:01Z,2023-11-09T07:00:01Z,0,like movie storyline follow even lot reference movie character min movie instead movie superheros min
2674,@Anjalu_06,2023-11-09T06:54:39Z,2023-11-09T06:54:39Z,0,use iron man captain america thanos bait viewer marvel degrade day day
2675,@Beeandbarrel,2023-11-09T06:52:22Z,2023-11-09T06:52:22Z,0,bet ask m kennedy make mcu good wonder answer was…
2676,@Barrettfrank,2023-11-09T06:52:02Z,2023-11-09T06:52:02Z,0,least one man move even side character
2677,@LOSTFIRE07,2023-11-09T06:51:30Z,2023-11-09T06:51:30Z,2,kya yrr mcu har aache male character ko female character ko replace kar diya yrr muc ka alag woman impowermet chal raha hai mcu naam change kar ke fcu kyu nhi rakha dete 😂😂😂
2678,@1fighisimo,2023-11-09T06:47:17Z,2023-11-09T06:47:17Z,0,bring boy help girl trailer wrong
2679,@Gromic2k,2023-11-09T06:46:37Z,2023-11-09T06:46:37Z,0,cool another flop disney
2680,@blowc1612,2023-11-09T06:43:58Z,2023-11-09T06:43:58Z,0,go introduce beyonders
2681,@ttatman-jh2fv,2023-11-09T06:41:57Z,2023-11-09T06:41:57Z,0,one care
2682,@michaelmaier7262,2023-11-09T06:38:14Z,2023-11-09T06:38:14Z,0,ninja majiks yo
2683,@enochbonney1009,2023-11-09T06:35:16Z,2023-11-09T06:35:16Z,0,eerm nah
2684,@NemesisEnforcer7,2023-11-09T06:35:11Z,2023-11-09T06:35:23Z,3,👍🏼 k k 👎🏼
2685,@korgaming4158,2023-11-09T06:33:48Z,2023-11-09T06:33:48Z,0,honestly could use secret invasion whole phase literally avenger earth mighty hero animate series good portrayal captain marvel secret invasion combine literally cartoon whole season dedicate secret invasion ’ cartoon would great develop cosmic side marvel include nova nova corp proper kreeskrull war film flat embrassing honestly show lack creative direction film 😢
2686,@legendfreefire1545,2023-11-09T06:31:43Z,2023-11-09T06:31:43Z,1,iron man ♂️
2687,@rokysan6640,2023-11-09T06:31:01Z,2023-11-09T06:31:01Z,0,мда на такое говно тратить деньги это жесть 👎🏻👎🏻👎🏻 и есть же много интересных героев из комиксов к примеру призрачный гонщик 🗿
2688,@SuperLloyd84,2023-11-09T06:29:30Z,2023-11-09T06:29:30Z,0,tasty memberberries start 🤣
2689,@jeffreysmith5230,2023-11-09T06:29:21Z,2023-11-09T06:29:21Z,0,good get umbrella ready tear come
2690,@masguapoako,2023-11-09T06:28:02Z,2023-11-09T06:28:02Z,1,time reboot 🇵🇭
2691,@lilstuart3316,2023-11-09T06:25:54Z,2023-11-09T06:25:54Z,1,final marvel trailer literally say begin bro ’ dead 😂
2692,@c111samakalam5,2023-11-09T06:25:06Z,2023-11-09T06:25:06Z,0,good day go shity crap movie like captain marvel collect billion noone like force female strong character
2693,@annsika9080,2023-11-09T06:23:30Z,2023-11-09T06:23:30Z,3,trailer terbaru menggambarkan semua filmnya 😂
2694,@blindbarrel,2023-11-09T06:21:03Z,2023-11-09T06:21:03Z,0,flop
2695,@mangaas,2023-11-09T06:20:16Z,2023-11-09T06:20:16Z,2,double check official marvel youtube channel cause seem like homemade fan trailer disney even pretend even put effort shlock crap cost million hundred million
2696,@donundoneone7380,2023-11-09T06:19:27Z,2023-11-09T06:19:27Z,0,lol cpt marvel 😅 sign
2697,@matthewmadden8971,2023-11-09T06:19:05Z,2023-11-09T06:19:05Z,2,cant believe obviously bad trailer every single voice badly cut together every word two word different movie easy tell theyre iconic line pathetic
2698,@vaishakj36933,2023-11-09T06:15:38Z,2023-11-09T06:15:38Z,0,marvel studio ❌ feminine marvel studios✅
2699,@mrklld4677,2023-11-09T06:13:10Z,2023-11-09T06:13:10Z,0,bad mcu movie ever bad love thunder
2700,@suvadipsarkar2509,2023-11-09T06:06:55Z,2023-11-09T06:06:55Z,1,kya bore hai trailer
2701,@TobiasTheWolf,2023-11-09T06:04:01Z,2023-11-09T06:04:01Z,0,use og avenger footage transparently manipulative ’ even give film chance ’ rather pay see godzilla minus one
2702,@shimada1316,2023-11-09T06:02:52Z,2023-11-09T06:02:52Z,0,l marvles
2703,@tiroles,2023-11-09T05:59:27Z,2023-11-09T05:59:27Z,6,movie time period
2704,@angusmenninga4742,2023-11-09T05:56:32Z,2023-11-09T05:56:32Z,0,cgi bad marvle plz explain
2705,@jimosfear,2023-11-09T05:55:39Z,2023-11-09T05:55:39Z,1,lmao dislike bar 🤣🤣
2706,@Shubham-mi7fd,2023-11-09T05:54:25Z,2023-11-09T05:54:25Z,1,marvel get surround black people 😂😂
2707,@dpddevpro-vq5yv,2023-11-09T05:53:55Z,2023-11-09T05:53:55Z,3,feminism hijack entertainment 😢
2708,@Corp2G,2023-11-09T05:52:27Z,2023-11-09T05:52:27Z,0,lame woman movie
2709,@HaTer-xs8sh,2023-11-09T05:50:42Z,2023-11-09T05:50:42Z,0,binary
2710,@rikroaster1899,2023-11-09T05:49:12Z,2023-11-09T05:49:12Z,1,first second nostalgia❤❤
2711,@kasSko240,2023-11-09T05:48:27Z,2023-11-09T05:48:27Z,0,usaron el soundtrack de avenger que falta de respeto aunque si este trailer hubiera sido el primero hubiera interesado más
2712,@freefire9351,2023-11-09T05:45:57Z,2023-11-09T05:45:57Z,1,flop mean flop dont try tricks😂
2713,@user-ob7dt9pf9j,2023-11-09T05:44:45Z,2023-11-09T05:44:45Z,0,marvel trash
2714,@skrulemovie,2023-11-09T05:44:36Z,2023-11-09T05:44:36Z,0,ye takla kb mrega
2715,@nileingram4383,2023-11-09T05:44:02Z,2023-11-09T05:44:02Z,10,fact use beastie boy first trailer tick personal level favorite hip hop group time always love marvel till day die help inspire want become ’ old grow old sister within parent household become understand woman empowerment however… marvel fan across race gender ’ accept someone easily pop endgame always claim strong without acknowledge single avenger fight need humble replace spectrum
2716,@yashpandey_,2023-11-09T05:41:33Z,2023-11-09T05:41:33Z,3,marvel❌ shitvel☑️
2717,@wolfhawk1999,2023-11-09T05:37:36Z,2023-11-09T05:37:36Z,1,member berry trailer
2718,@siratulhaqueadib6022,2023-11-09T05:37:14Z,2023-11-09T05:37:14Z,0,watch bangladesh 🇧🇩
2719,@billybong87,2023-11-09T05:33:34Z,2023-11-09T05:33:34Z,1,take couple year marvel do
2720,@btw_imohit.1,2023-11-09T05:33:18Z,2023-11-09T05:33:18Z,0,well pas time man reverse age mistake cant do captain america atleast full probability return bruce future bet
2721,@Anamika-jm7hr,2023-11-09T05:31:01Z,2023-11-09T05:31:01Z,0,👍👍👍👍👍👍🤟
2722,@tsukinodeoblivion6485,2023-11-09T05:29:02Z,2023-11-09T05:29:02Z,0,trailer show villain defeat thats marvel tell face outfit cant construe anything else shes literally fall apart would strip villain threat show defeat trailer movie even release someone good get fire god sake get crap together mcu
2723,@curezilla,2023-11-09T05:27:27Z,2023-11-09T05:27:27Z,0,didnt already barbie movie year
2724,@just3ofus721,2023-11-09T05:27:04Z,2023-11-09T05:27:04Z,0,watch still hop
2725,@Shadow-cx4sq,2023-11-09T05:26:22Z,2023-11-09T05:26:22Z,0,movie get way much hate sorta understand side time think ’ unfair criticize movie base high standard set previous amaze movie ’ release past good one bad one movie deserve much hate think people work community react like ’ even release yet least wait actually watch movie fully call bullshit
2726,@autonomousultrainstinct6338,2023-11-09T05:24:50Z,2023-11-09T05:24:50Z,1,k like k dislike 🤣🤣
2727,@pAceMakerTM,2023-11-09T05:23:47Z,2023-11-09T05:23:47Z,1,lol flop
2728,@user-ck8dd1yl9g,2023-11-09T05:23:00Z,2023-11-09T05:23:00Z,0,peak feminism 😅
2729,@scottfar81,2023-11-09T05:22:57Z,2023-11-09T05:22:57Z,1,massive flop
2730,@FaisalKhan-pl6fd,2023-11-09T05:20:46Z,2023-11-09T05:20:46Z,0,movie theyamericans save earth reality fund war around earth make planet even bad live
2731,@khizirabbas7286,2023-11-09T05:19:30Z,2023-11-09T05:19:30Z,0,amaze movie
2732,@adrianlacey8774,2023-11-09T05:19:13Z,2023-11-09T05:19:13Z,1,l
2733,@adrianlacey8774,2023-11-09T05:19:06Z,2023-11-09T05:19:06Z,2,l section
2734,@jeslinwilsonarouje4534,2023-11-09T05:17:20Z,2023-11-09T05:17:20Z,2,get feel gon na flop
2735,@QueenStewds,2023-11-09T05:15:23Z,2023-11-09T05:15:23Z,0,beast xmen credit save ticket
2736,@BTCMETusharK,2023-11-09T05:11:19Z,2023-11-09T05:11:19Z,0,probably bad hulk
2737,@xuchi31,2023-11-09T05:10:27Z,2023-11-09T05:10:27Z,1,’ wait watch movie
2738,@Divyanshu0236,2023-11-09T05:09:49Z,2023-11-09T05:09:49Z,1,marvel need help retire avenger save marvel 🤣
2739,@razibhasan-zo7rf,2023-11-09T05:07:22Z,2023-11-09T05:07:22Z,0,nice movie like much
2740,@user-pn4zh3rt9b,2023-11-09T05:01:56Z,2023-11-09T05:01:56Z,1,one beat real first avenger always one beat avenger endgame
2741,@clydefrog203,2023-11-09T04:59:09Z,2023-11-09T04:59:09Z,1,im comic book genre seriously exactly movie
2742,@optionhive,2023-11-09T04:56:34Z,2023-11-09T04:56:34Z,1,gon na flop lgbtq people interest men dont love movie marvel go bad promote woman superheros fail woman superheros make sure keep balance nerf exist male superheros make woman superheros powerful keep balance man aint hard
2743,@shohansam9026,2023-11-09T04:55:21Z,2023-11-09T04:55:21Z,0,imagine iron man captain come different reality 🌍🌐🌎
2744,@devinsdialogue5752,2023-11-09T04:55:11Z,2023-11-09T04:55:11Z,0,say black girl magic 😅 yikes
2745,@omkarmahajan2768,2023-11-09T04:54:41Z,2023-11-09T04:54:41Z,0,im gon na pay girl catfight
2746,@jordancthunder2532,2023-11-09T04:54:18Z,2023-11-09T04:54:18Z,0,samuel l jackson awesome actor
2747,@ambro3747,2023-11-09T04:51:20Z,2023-11-09T04:51:20Z,1,thor cameo role somewhat save movie thor last hope 🙌💯
2748,@DocFunkenstein,2023-11-09T04:49:55Z,2023-11-09T04:49:55Z,0,rip aside baddie suppose ronan variant who use power stone cause seem way
2749,@jacksonvillamor4903,2023-11-09T04:47:59Z,2023-11-09T04:47:59Z,0,strong independent woman would watch probably men drink budlight would also watch this😂
2750,@johnbrad5503,2023-11-09T04:47:55Z,2023-11-09T04:47:55Z,0,starship enterprise go man go
2751,@tankyh85,2023-11-09T04:46:27Z,2023-11-09T04:46:27Z,0,nick say “ ’ ” couple second late storm walk monica 👀
2752,@manapixel1154,2023-11-09T04:44:53Z,2023-11-09T04:44:53Z,1,iron man
2753,@camronmcgrath9973,2023-11-09T04:44:26Z,2023-11-09T04:44:26Z,1,million views… 😂 bullshit one care movie
2754,@pranav8198,2023-11-09T04:42:00Z,2023-11-09T04:42:00Z,1,ruin roadie charecter also steal roadies last final goodbye stark ☹️
