,author,published_at,updated_at,like_count,text
121,@ckmuzi,2023-07-20T21:42:00Z,2023-07-20T21:42:00Z,1,rudy mancusos channel dead
122,@recaffinator,2023-07-20T21:39:38Z,2023-07-20T21:39:38Z,1,movie bad ever expect dont bad script cgi look like brave bold doom guy direct 😢
123,@irobotell3914,2023-07-20T14:05:35Z,2023-07-20T14:05:35Z,1,imaginative dava henry cavil superman
124,@truthseeker6532,2023-07-20T06:10:07Z,2023-07-20T06:10:07Z,6,love movie hope return flash shia labeof tv flash actor listen medium hop bandwagon kid mess real life second chance need give flash ezra
125,@pinklyfingerer4081,2023-07-20T04:52:14Z,2023-07-20T04:52:14Z,95,honestly movie amaze great act great combat fight funny scene heart touch scene hear lot bad thing movie internet actually great movie
126,@fans7065,2023-07-20T00:57:15Z,2023-07-20T00:57:15Z,1,’ know affleck miscast role batman keaton directly destroy opponent without facial expression stone calmness gait terminator worthy praise really like real batman
127,@khanage360,2023-07-19T21:42:37Z,2023-07-19T21:42:37Z,4,good movie sad funny movie dont know happen future franchise make sad
128,@mutulix,2023-07-19T20:00:45Z,2023-07-19T20:00:45Z,0,female superman yeah right cant watch ’ afraid
129,@zvzvqqq,2023-07-19T15:50:29Z,2023-07-19T15:50:29Z,2,movie good
130,@Carcerian,2023-07-19T08:04:56Z,2023-07-19T08:04:56Z,2,joke fell flat terrible write terrible act really really bad special effect wonder woman scene complete cringe batflek meh keaton ok make intead
131,@michaelrunk5930,2023-07-19T07:57:57Z,2023-07-19T07:57:57Z,1,watch speak omg special effect cheesy storyline bad
132,@teddyrox3790,2023-07-19T07:13:39Z,2023-07-19T07:13:39Z,2,idgaf anyone saysthis outstanding film surethe 👏🏻
133,@musondampumpu6792,2023-07-19T06:17:59Z,2023-07-19T06:17:59Z,0,flash movie suck dont like flash dcu act childish talk talk one series way good custom
134,@scorpiohurley6786,2023-07-19T00:07:31Z,2023-07-19T00:07:31Z,0,ezra miller make barry allen flash look retard immature like dumbass eat cat litter smh 🤦‍♂ bad flash ever cast grant gustin
135,@darkono1360,2023-07-18T22:15:05Z,2023-07-18T22:16:18Z,0,act disappoint disaster like try funny force dunno say ezra good actor kid movie disaster
136,@ifarcas123,2023-07-18T20:06:25Z,2023-07-18T20:06:25Z,0,guy play flash series would perfect movie ezra miller terrible actor
137,@Beauty_of_ISLAM_2023,2023-07-18T19:22:04Z,2023-07-18T19:22:04Z,2,honestly use like dc movie universe dc movie didnt get funny know marvel cinematic universe great get funny funny recent year example thor character serious humorous right time last thor movie funny completely stop watch marvel movie character like dc movie get funny like marvel movie wonder woman previous outfit make look serious like new outfit take away seriousness tell personal opinion didnt like movie flesh
138,@driftjohan,2023-07-18T16:22:58Z,2023-07-18T16:22:58Z,0,matter able fix
139,@bible.leukocyte.6077,2023-07-18T15:22:21Z,2023-07-18T15:22:21Z,0,green lantern
140,@TheTruthBringer01,2023-07-18T14:22:44Z,2023-07-18T14:22:44Z,3,wow wow wow good movie good marvel movie today
141,@theorycraftingmachine2876,2023-07-18T03:17:18Z,2023-07-18T03:17:18Z,1,restoresupermanlives
142,@johndough1264,2023-07-18T02:42:06Z,2023-07-18T02:43:48Z,0,leave superman alone instead pull wake bull
143,@iyolo,2023-07-18T01:11:30Z,2023-07-18T01:11:30Z,0,شاهدته للتو، فيلم نجوم
144,@privatechannel8462,2023-07-17T22:15:03Z,2023-07-17T22:15:03Z,1,watch excellent film really enjoy
145,@spleany8123,2023-07-17T20:50:56Z,2023-07-17T20:50:56Z,0,rip dick
146,@danielden805,2023-07-17T16:48:04Z,2023-07-17T16:48:04Z,1,begin ok two ezra miller make joke
147,@showingYOUtheworld9148,2023-07-17T16:16:42Z,2023-07-17T16:16:42Z,0,like retard naive law physic hollywood 😂😂😂😂😂😂 obligate go school usa 🤔
148,@gazey,2023-07-17T16:03:17Z,2023-07-17T16:03:17Z,1,look horrible
149,@bubandlisa,2023-07-17T15:34:50Z,2023-07-17T15:34:50Z,0,janes gunn day soon arrest terrible kid crime like flirt taunt pedo theme birthday party think cute clever nit distant future group epstein hollyweird
150,@nabs-le-kabyle538,2023-07-17T14:45:40Z,2023-07-17T14:45:40Z,2,rip dceu
151,@joelagboola4471,2023-07-17T12:41:15Z,2023-07-17T12:41:15Z,1,’ dc make flash run speed light slow mo🤦🏾‍♂️……it ’ annoy
152,@owlcircus6811,2023-07-16T22:13:33Z,2023-07-16T22:13:33Z,3,everyone comment section one go actually see movie
153,@hishersbk4518,2023-07-16T16:43:37Z,2023-07-16T16:43:37Z,1,scene mom die make cry
154,@DrStarrk,2023-07-16T16:37:14Z,2023-07-16T16:37:14Z,2,waste potential
155,@FrankCaslte1999,2023-07-16T15:53:03Z,2023-07-16T15:53:03Z,0,offense ill watch one equal justice free people christin hollywood ezra miller pas
156,@user-hs2kj1lh1p,2023-07-15T07:47:49Z,2023-07-15T07:47:49Z,2,aaaaaanndd flop
157,@seansmithish,2023-07-15T00:45:17Z,2023-07-15T00:45:17Z,1,condone pedo
158,@elijahkarash,2023-07-14T08:37:08Z,2023-07-14T08:37:08Z,0,watch teaser trailer show waaayyy much footage leave nothing desire theatre screen
159,@UptopTookie,2023-07-14T07:40:18Z,2023-07-14T07:40:18Z,17,absolutely amaze movie one best dc movie ive see
160,@lamarsahadeo429,2023-07-13T19:47:50Z,2023-07-13T19:47:50Z,3,’ see vue cinema good
161,@monkeynuts1046,2023-07-12T15:39:45Z,2023-07-12T15:39:45Z,2,movie would ’ great kind follow flashpoint storyline much waste potential
162,@zv3456u-,2023-07-12T14:38:15Z,2023-07-12T14:38:15Z,3,ezra miller johnny depp work together warner brother fantastic beast crime grindelwald flash ezra miller plead guilty unlawful trespass allege alcohol theft law crime
163,@lowpoly9563,2023-07-12T10:40:06Z,2023-07-12T10:40:06Z,2,ezra miller pedophile
164,@KingYao,2023-07-12T03:15:48Z,2023-07-12T03:15:48Z,2,movie plain terrible 😡🤬 would fire everyone dc complete reset 🧬⌛🕛💫
165,@Bigdan678,2023-07-12T01:39:28Z,2023-07-12T01:39:28Z,1,’ confuse two barry ’ new timeline even though would still barry
166,@Nightzero66,2023-07-12T01:28:32Z,2023-07-12T01:28:32Z,4,thank ezra miller flash
167,@jj-uu9fk,2023-07-11T09:52:29Z,2023-07-11T09:53:27Z,1,너무너무재밋었어요❤❤dvd 기다리고있을게요😊 플래시제작되라 제발 🙏🙏
168,@davelally8898,2023-07-10T23:21:41Z,2023-07-10T23:21:41Z,1,wake b tank
169,@gxlaxy7998,2023-07-10T18:51:06Z,2023-07-10T18:51:06Z,3,love keaton movie would ’ much good jeffrey dean morgan batman
170,@Babywrld742,2023-07-10T14:53:26Z,2023-07-10T14:53:26Z,0,oooooooooolaaaassss😅😅😅😅😅😅😅😅😅
171,@leonardoherrera3930,2023-07-10T02:48:24Z,2023-07-10T02:48:24Z,1,’ confuse 😩
172,@kingsleyoghenetega2506,2023-07-09T23:45:32Z,2023-07-09T23:45:32Z,2,download
173,@Tropicalartpagan,2023-07-09T21:26:04Z,2023-07-09T21:26:04Z,2,american husband love movie🔥🔥🔥🔥🇺🇸🇲🇽🫡super creative well think
174,@slumbermaster6932,2023-07-09T21:19:50Z,2023-07-09T21:19:50Z,0,tragic final nail coffin dceu old new
175,@epenkjo8635,2023-07-09T06:05:16Z,2023-07-09T06:05:16Z,0,superman tim
176,@epenkjo8635,2023-07-09T06:04:55Z,2023-07-09T06:04:55Z,0,magnifier tim
177,@epenkjo8635,2023-07-09T06:04:33Z,2023-07-09T06:04:33Z,0,superman ok joko schlumberger
178,@edalad13,2023-07-09T05:03:42Z,2023-07-09T05:03:42Z,1,one bad movie ever see
179,@user-tl3lt1wp2r,2023-07-09T03:14:40Z,2023-07-09T03:14:40Z,1,很抱歉 舊原班人馬換掉 就不會繼續看dc的電影 也會請朋友們拒看
180,@dominicanyorktalk4980,2023-07-08T17:27:09Z,2023-07-08T17:27:09Z,4,revisit trailer understand trailer set high expectation put best part trailer mistake
181,@I-Am-Literally-Him,2023-07-08T04:12:09Z,2023-07-08T04:12:09Z,11,oscar win movie certainly fun ’ recommend go high expectation want something ’ fun entertain movie ’ also good side multiverse movie
182,@DOBROSZMUSIC,2023-07-08T00:11:04Z,2023-07-08T00:11:04Z,0,pozdrawiam krowy ponad kilo z makdonalda
183,@DOBROSZMUSIC,2023-07-08T00:10:36Z,2023-07-08T00:10:36Z,0,film się opiera na karykaturze bohatera który sam siebie wali na ryj bo sie obsrał cofnął w rozwojupozdro
184,@MR_slippyfist,2023-07-07T22:06:11Z,2023-07-07T22:06:11Z,1,bad film
185,@user-ix5tx7it8i,2023-07-07T17:54:18Z,2023-07-07T17:54:18Z,5,movie 🔥🔥🔥each actor well ezra really talented ⚡ flash great soundtrack great👏 really want see second part pity likely 😔😔😔
186,@perrypereyra6671,2023-07-07T10:52:29Z,2023-07-07T10:52:29Z,5,watch ignore actor history could cgi great
